/*Tiempo de exposicion:	3	2.1	1.8	1.5	1.2
/*Numero de Scans	1	1	1	1	1
/*Scans Ignorados	0	0	0	0	0
/*Modo de Adquiquisicion	1 	1 	1 	1 	1 
/*Temperatura del detector	0 	0 	0 	0 	0 
/*Red	1	1	1	1	1
/*Posicion del Contador	000	000	000	000	000
/*Archivo:	barridoP_0060.OMAIII	barridoP_0058.OMAIII	barridoP_0057.OMAIII	barridoP_0056.OMAIII	barridoP_0055.OMAIII
62	243.0	188.0	170.0	152.0	133.0
63	253.0	197.0	178.0	159.0	140.0
64	270.0	213.0	195.0	176.0	157.0
65	256.0	201.0	182.0	165.0	146.0
66	243.0	187.0	169.0	151.0	134.0
67	246.0	191.0	173.0	156.0	136.0
68	259.0	205.0	186.0	168.0	150.0
69	253.0	199.0	181.0	163.0	145.0
70	245.0	188.0	170.0	152.0	133.0
71	250.0	194.0	176.0	157.0	139.0
72	260.0	206.0	187.0	169.0	150.0
73	256.0	200.0	181.0	163.0	145.0
74	250.0	195.0	176.0	157.0	138.0
75	253.0	195.0	178.0	159.0	141.0
76	259.0	204.0	185.0	167.0	148.0
77	252.0	198.0	181.0	162.0	145.0
78	259.0	201.0	182.0	163.0	143.0
79	252.0	195.0	176.0	158.0	139.0
80	261.0	205.0	187.0	169.0	151.0
81	254.0	200.0	182.0	164.0	145.0
82	247.0	192.0	172.0	153.0	134.0
83	257.0	200.0	181.0	162.0	143.0
84	269.0	212.0	193.0	175.0	156.0
85	254.0	197.0	179.0	161.0	142.0
86	248.0	194.0	174.0	157.0	139.0
87	263.0	205.0	184.0	166.0	145.0
88	256.0	202.0	183.0	165.0	147.0
89	260.0	202.0	184.0	165.0	146.0
90	250.0	195.0	178.0	158.0	140.0
91	245.0	191.0	172.0	154.0	136.0
92	262.0	205.0	187.0	168.0	149.0
93	259.0	203.0	185.0	167.0	147.0
94	259.0	199.0	179.0	159.0	140.0
95	257.0	200.0	180.0	162.0	142.0
96	261.0	206.0	186.0	169.0	151.0
97	266.0	208.0	188.0	170.0	150.0
98	244.0	188.0	170.0	153.0	135.0
99	257.0	199.0	180.0	161.0	142.0
100	281.0	219.0	199.0	178.0	159.0
101	255.0	199.0	181.0	162.0	144.0
102	266.0	207.0	187.0	166.0	144.0
103	250.0	195.0	177.0	159.0	141.0
104	266.0	211.0	192.0	175.0	156.0
105	257.0	203.0	184.0	166.0	148.0
106	243.0	189.0	172.0	154.0	137.0
107	257.0	199.0	180.0	161.0	143.0
108	256.0	202.0	184.0	165.0	148.0
109	253.0	200.0	181.0	162.0	145.0
110	236.0	183.0	166.0	148.0	130.0
111	248.0	193.0	175.0	156.0	138.0
112	261.0	207.0	187.0	170.0	151.0
113	263.0	206.0	187.0	169.0	150.0
114	246.0	189.0	172.0	152.0	134.0
115	244.0	188.0	169.0	152.0	134.0
116	260.0	205.0	187.0	170.0	152.0
117	264.0	208.0	190.0	171.0	152.0
118	241.0	189.0	170.0	153.0	135.0
119	249.0	193.0	174.0	157.0	134.0
120	306.0	236.0	214.0	191.0	168.0
121	269.0	214.0	196.0	178.0	160.0
122	243.0	187.0	171.0	152.0	134.0
123	260.0	203.0	184.0	166.0	148.0
124	254.0	199.0	182.0	163.0	145.0
125	268.0	212.0	194.0	176.0	159.0
126	244.0	191.0	174.0	155.0	137.0
127	261.0	202.0	183.0	163.0	144.0
128	259.0	203.0	186.0	167.0	149.0
129	256.0	202.0	184.0	166.0	149.0
130	241.0	187.0	170.0	151.0	133.0
131	258.0	201.0	182.0	163.0	143.0
132	261.0	205.0	186.0	168.0	150.0
133	262.0	207.0	190.0	172.0	154.0
134	244.0	190.0	172.0	154.0	136.0
135	250.0	196.0	179.0	161.0	143.0
136	257.0	203.0	185.0	167.0	149.0
137	282.0	219.0	199.0	177.0	157.0
138	256.0	197.0	178.0	158.0	138.0
139	248.0	193.0	175.0	156.0	139.0
140	268.0	212.0	192.0	174.0	156.0
141	274.0	213.0	193.0	173.0	153.0
142	326.0	246.0	220.0	194.0	167.0
143	240.0	186.0	169.0	151.0	133.0
144	271.0	212.0	193.0	173.0	154.0
145	261.0	204.0	185.0	167.0	148.0
146	242.0	189.0	170.0	153.0	135.0
147	249.0	196.0	177.0	158.0	140.0
148	256.0	203.0	185.0	168.0	150.0
149	253.0	198.0	181.0	162.0	145.0
150	256.0	197.0	179.0	160.0	140.0
151	244.0	191.0	172.0	154.0	137.0
152	262.0	206.0	187.0	169.0	150.0
153	257.0	202.0	183.0	165.0	147.0
154	280.0	215.0	194.0	171.0	150.0
155	244.0	191.0	175.0	157.0	140.0
156	252.0	200.0	182.0	165.0	148.0
157	257.0	202.0	182.0	165.0	145.0
158	237.0	184.0	166.0	149.0	132.0
159	250.0	196.0	178.0	159.0	139.0
160	253.0	200.0	184.0	166.0	148.0
161	251.0	197.0	180.0	162.0	144.0
162	242.0	188.0	170.0	151.0	135.0
163	247.0	193.0	174.0	157.0	139.0
164	263.0	208.0	190.0	171.0	152.0
165	268.0	210.0	190.0	170.0	151.0
166	255.0	199.0	178.0	158.0	141.0
167	248.0	193.0	174.0	157.0	139.0
168	264.0	207.0	189.0	171.0	152.0
169	253.0	200.0	182.0	164.0	146.0
170	259.0	201.0	183.0	162.0	143.0
171	252.0	197.0	179.0	160.0	141.0
172	257.0	202.0	185.0	166.0	149.0
173	253.0	199.0	180.0	162.0	145.0
174	246.0	191.0	173.0	155.0	137.0
175	247.0	192.0	174.0	155.0	138.0
176	269.0	212.0	192.0	172.0	154.0
177	253.0	200.0	182.0	164.0	146.0
178	236.0	184.0	166.0	148.0	131.0
179	255.0	199.0	178.0	160.0	141.0
180	257.0	203.0	185.0	166.0	149.0
181	253.0	199.0	181.0	163.0	146.0
182	277.0	213.0	192.0	170.0	151.0
183	249.0	194.0	175.0	157.0	140.0
184	270.0	212.0	193.0	174.0	154.0
185	250.0	196.0	179.0	160.0	142.0
186	246.0	190.0	172.0	154.0	135.0
187	248.0	194.0	175.0	157.0	139.0
188	254.0	201.0	182.0	166.0	148.0
189	256.0	202.0	184.0	166.0	147.0
190	241.0	188.0	170.0	152.0	134.0
191	245.0	190.0	173.0	155.0	137.0
192	290.0	226.0	204.0	183.0	163.0
193	247.0	195.0	177.0	160.0	142.0
194	251.0	194.0	175.0	156.0	138.0
195	266.0	206.0	186.0	165.0	146.0
196	261.0	206.0	188.0	169.0	150.0
197	251.0	197.0	179.0	161.0	144.0
198	253.0	195.0	177.0	157.0	139.0
199	289.0	222.0	201.0	179.0	156.0
200	263.0	206.0	188.0	171.0	151.0
201	263.0	207.0	188.0	167.0	150.0
202	258.0	200.0	180.0	160.0	141.0
203	250.0	195.0	176.0	158.0	140.0
204	271.0	214.0	194.0	175.0	156.0
205	278.0	216.0	196.0	176.0	156.0
206	255.0	198.0	180.0	159.0	141.0
207	251.0	195.0	176.0	158.0	138.0
208	263.0	206.0	188.0	169.0	150.0
209	255.0	201.0	182.0	163.0	146.0
210	250.0	194.0	175.0	157.0	139.0
211	258.0	201.0	182.0	163.0	143.0
212	261.0	208.0	188.0	171.0	152.0
213	268.0	208.0	188.0	170.0	150.0
214	240.0	188.0	171.0	153.0	135.0
215	252.0	197.0	178.0	159.0	140.0
216	254.0	200.0	181.0	164.0	145.0
217	264.0	208.0	189.0	170.0	152.0
218	246.0	192.0	174.0	156.0	137.0
219	334.0	256.0	228.0	200.0	175.0
220	261.0	207.0	188.0	170.0	151.0
221	269.0	212.0	193.0	172.0	153.0
222	247.0	193.0	175.0	156.0	138.0
223	246.0	192.0	172.0	154.0	136.0
224	253.0	198.0	181.0	163.0	146.0
225	261.0	205.0	188.0	168.0	150.0
226	256.0	199.0	179.0	160.0	141.0
227	275.0	213.0	191.0	171.0	149.0
228	255.0	201.0	183.0	165.0	148.0
229	261.0	204.0	185.0	167.0	148.0
230	249.0	193.0	175.0	156.0	138.0
231	249.0	194.0	175.0	156.0	138.0
232	263.0	206.0	187.0	169.0	150.0
233	264.0	207.0	187.0	168.0	150.0
234	242.0	189.0	171.0	154.0	136.0
235	253.0	197.0	180.0	160.0	142.0
236	255.0	202.0	183.0	165.0	148.0
237	256.0	201.0	182.0	164.0	147.0
238	263.0	204.0	183.0	164.0	144.0
239	257.0	200.0	179.0	162.0	143.0
240	258.0	205.0	186.0	168.0	151.0
241	254.0	200.0	181.0	163.0	146.0
242	247.0	192.0	172.0	154.0	136.0
243	252.0	196.0	177.0	158.0	140.0
244	269.0	212.0	192.0	174.0	155.0
245	258.0	202.0	184.0	166.0	149.0
246	252.0	195.0	175.0	157.0	137.0
247	246.0	192.0	172.0	155.0	137.0
248	263.0	206.0	188.0	170.0	151.0
249	257.0	202.0	184.0	167.0	149.0
250	249.0	193.0	173.0	155.0	136.0
251	257.0	201.0	182.0	162.0	144.0
252	266.0	208.0	189.0	170.0	152.0
253	257.0	201.0	183.0	164.0	147.0
254	267.0	205.0	185.0	165.0	145.0
255	254.0	197.0	177.0	160.0	141.0
256	279.0	219.0	197.0	177.0	157.0
257	249.0	195.0	178.0	159.0	143.0
258	251.0	195.0	176.0	158.0	138.0
259	255.0	198.0	180.0	161.0	142.0
260	255.0	202.0	183.0	165.0	149.0
261	261.0	206.0	187.0	168.0	149.0
262	266.0	206.0	185.0	165.0	145.0
263	254.0	197.0	178.0	159.0	142.0
264	274.0	215.0	196.0	176.0	156.0
265	262.0	205.0	186.0	168.0	149.0
266	246.0	192.0	173.0	154.0	136.0
267	270.0	211.0	189.0	168.0	149.0
268	275.0	215.0	195.0	177.0	157.0
269	271.0	213.0	193.0	174.0	154.0
270	258.0	200.0	180.0	160.0	141.0
271	256.0	198.0	180.0	160.0	141.0
272	273.0	214.0	193.0	175.0	156.0
273	256.0	201.0	182.0	164.0	146.0
274	305.0	233.0	209.0	186.0	162.0
275	258.0	202.0	182.0	162.0	145.0
276	266.0	209.0	189.0	171.0	152.0
277	252.0	198.0	179.0	161.0	143.0
278	272.0	209.0	188.0	167.0	147.0
279	253.0	196.0	177.0	158.0	140.0
280	273.0	214.0	195.0	176.0	157.0
281	267.0	211.0	190.0	172.0	153.0
282	259.0	200.0	182.0	161.0	141.0
283	256.0	199.0	181.0	161.0	141.0
284	264.0	209.0	190.0	171.0	153.0
285	265.0	209.0	190.0	170.0	153.0
286	247.0	193.0	174.0	157.0	138.0
287	264.0	206.0	185.0	165.0	145.0
288	265.0	208.0	189.0	170.0	151.0
289	259.0	205.0	185.0	168.0	150.0
290	258.0	201.0	180.0	161.0	142.0
291	268.0	209.0	188.0	169.0	149.0
292	262.0	208.0	189.0	169.0	153.0
293	258.0	202.0	183.0	164.0	146.0
294	246.0	192.0	173.0	156.0	138.0
295	257.0	200.0	181.0	161.0	144.0
296	266.0	209.0	190.0	172.0	154.0
297	259.0	203.0	184.0	166.0	148.0
298	253.0	196.0	176.0	158.0	139.0
299	252.0	196.0	178.0	159.0	140.0
300	268.0	211.0	192.0	173.0	154.0
301	263.0	207.0	188.0	171.0	152.0
302	243.0	189.0	170.0	153.0	135.0
303	255.0	198.0	178.0	159.0	140.0
304	269.0	211.0	192.0	174.0	155.0
305	263.0	207.0	188.0	169.0	151.0
306	255.0	197.0	178.0	159.0	141.0
307	263.0	206.0	186.0	165.0	148.0
308	277.0	218.0	198.0	178.0	159.0
309	259.0	203.0	185.0	165.0	147.0
310	249.0	193.0	174.0	155.0	137.0
311	252.0	196.0	177.0	158.0	139.0
312	280.0	218.0	199.0	178.0	158.0
313	276.0	215.0	195.0	175.0	155.0
314	251.0	195.0	176.0	157.0	139.0
315	259.0	201.0	182.0	162.0	145.0
316	279.0	219.0	197.0	177.0	158.0
317	276.0	216.0	196.0	175.0	155.0
318	258.0	200.0	182.0	162.0	143.0
319	265.0	205.0	185.0	164.0	145.0
320	265.0	208.0	189.0	170.0	152.0
321	262.0	206.0	188.0	170.0	152.0
322	264.0	205.0	185.0	164.0	144.0
323	255.0	199.0	181.0	162.0	143.0
324	280.0	220.0	199.0	179.0	158.0
325	264.0	208.0	188.0	169.0	149.0
326	263.0	202.0	183.0	162.0	142.0
327	265.0	206.0	186.0	166.0	146.0
328	272.0	215.0	196.0	177.0	157.0
329	313.0	242.0	218.0	194.0	170.0
330	259.0	201.0	181.0	162.0	142.0
331	255.0	199.0	179.0	160.0	142.0
332	284.0	223.0	202.0	181.0	161.0
333	268.0	211.0	191.0	171.0	152.0
334	265.0	206.0	185.0	165.0	146.0
335	252.0	197.0	178.0	159.0	140.0
336	264.0	208.0	191.0	172.0	153.0
337	266.0	209.0	191.0	171.0	152.0
338	263.0	205.0	184.0	164.0	145.0
339	240.0	188.0	169.0	153.0	134.0
340	260.0	206.0	187.0	169.0	152.0
341	275.0	215.0	194.0	175.0	156.0
342	247.0	192.0	174.0	156.0	137.0
343	255.0	199.0	180.0	161.0	142.0
344	267.0	211.0	191.0	173.0	155.0
345	271.0	212.0	193.0	173.0	155.0
346	259.0	202.0	182.0	163.0	143.0
347	252.0	195.0	177.0	157.0	139.0
348	265.0	209.0	191.0	172.0	154.0
349	262.0	205.0	186.0	167.0	149.0
350	253.0	197.0	178.0	160.0	140.0
351	258.0	202.0	181.0	162.0	144.0
352	265.0	211.0	192.0	175.0	156.0
353	277.0	217.0	197.0	177.0	157.0
354	259.0	200.0	181.0	161.0	141.0
355	252.0	196.0	176.0	157.0	139.0
356	270.0	213.0	194.0	175.0	157.0
357	264.0	206.0	188.0	169.0	151.0
358	253.0	196.0	178.0	159.0	140.0
359	250.0	195.0	176.0	158.0	141.0
360	271.0	217.0	195.0	177.0	158.0
361	254.0	203.0	184.0	166.0	148.0
362	267.0	205.0	185.0	165.0	145.0
363	254.0	196.0	177.0	161.0	141.0
364	271.0	215.0	195.0	176.0	157.0
365	259.0	204.0	185.0	167.0	149.0
366	248.0	194.0	175.0	157.0	140.0
367	255.0	199.0	180.0	160.0	141.0
368	263.0	208.0	190.0	172.0	154.0
369	260.0	207.0	189.0	171.0	153.0
370	263.0	204.0	184.0	165.0	145.0
371	246.0	194.0	176.0	157.0	140.0
372	277.0	218.0	198.0	178.0	159.0
373	262.0	206.0	186.0	167.0	148.0
374	267.0	207.0	187.0	166.0	146.0
375	261.0	202.0	184.0	164.0	144.0
376	264.0	210.0	191.0	172.0	153.0
377	267.0	209.0	189.0	170.0	151.0
378	250.0	193.0	175.0	155.0	137.0
379	253.0	198.0	179.0	160.0	141.0
380	262.0	207.0	188.0	170.0	152.0
381	273.0	216.0	195.0	174.0	155.0
382	279.0	215.0	194.0	172.0	151.0
383	266.0	206.0	186.0	166.0	146.0
384	290.0	228.0	206.0	186.0	164.0
385	277.0	217.0	195.0	177.0	156.0
386	256.0	199.0	179.0	160.0	142.0
387	256.0	199.0	180.0	161.0	142.0
388	265.0	211.0	191.0	173.0	154.0
389	260.0	205.0	187.0	168.0	149.0
390	274.0	212.0	190.0	170.0	149.0
391	295.0	228.0	205.0	182.0	161.0
392	269.0	212.0	192.0	174.0	155.0
393	265.0	209.0	189.0	171.0	151.0
394	249.0	193.0	175.0	156.0	137.0
395	262.0	203.0	184.0	165.0	146.0
396	269.0	213.0	193.0	175.0	155.0
397	250.0	200.0	180.0	163.0	145.0
398	246.0	193.0	175.0	155.0	137.0
399	267.0	207.0	186.0	165.0	147.0
400	274.0	215.0	196.0	177.0	158.0
401	272.0	214.0	194.0	175.0	155.0
402	249.0	194.0	177.0	157.0	138.0
403	263.0	202.0	184.0	163.0	145.0
404	269.0	213.0	194.0	175.0	155.0
405	261.0	206.0	185.0	167.0	149.0
406	247.0	192.0	175.0	156.0	138.0
407	260.0	203.0	183.0	164.0	145.0
408	291.0	228.0	207.0	186.0	166.0
409	264.0	207.0	188.0	169.0	150.0
410	264.0	205.0	184.0	165.0	144.0
411	260.0	202.0	181.0	163.0	144.0
412	272.0	215.0	196.0	176.0	158.0
413	271.0	214.0	194.0	174.0	154.0
414	258.0	200.0	181.0	161.0	141.0
415	269.0	209.0	189.0	168.0	148.0
416	306.0	238.0	215.0	192.0	170.0
417	312.0	240.0	217.0	193.0	169.0
418	259.0	201.0	182.0	162.0	144.0
419	253.0	197.0	178.0	159.0	140.0
420	274.0	217.0	198.0	178.0	158.0
421	308.0	239.0	215.0	193.0	169.0
422	256.0	198.0	179.0	161.0	142.0
423	261.0	202.0	183.0	164.0	143.0
424	273.0	215.0	197.0	176.0	157.0
425	281.0	220.0	200.0	178.0	159.0
426	253.0	197.0	178.0	159.0	140.0
427	260.0	201.0	182.0	163.0	143.0
428	267.0	211.0	193.0	175.0	155.0
429	260.0	205.0	188.0	168.0	150.0
430	255.0	198.0	179.0	159.0	141.0
431	271.0	210.0	189.0	170.0	149.0
432	280.0	220.0	201.0	182.0	161.0
433	261.0	207.0	188.0	168.0	152.0
434	269.0	208.0	189.0	168.0	148.0
435	266.0	205.0	186.0	165.0	145.0
436	273.0	216.0	196.0	176.0	156.0
437	270.0	213.0	193.0	174.0	153.0
438	252.0	197.0	178.0	160.0	140.0
439	266.0	206.0	186.0	166.0	146.0
440	266.0	211.0	193.0	174.0	156.0
441	257.0	202.0	183.0	166.0	147.0
442	259.0	201.0	181.0	162.0	143.0
443	257.0	199.0	180.0	161.0	141.0
444	276.0	219.0	199.0	178.0	159.0
445	280.0	219.0	199.0	178.0	157.0
446	252.0	197.0	177.0	159.0	139.0
447	272.0	209.0	188.0	168.0	146.0
448	274.0	216.0	196.0	177.0	156.0
449	258.0	201.0	184.0	166.0	148.0
450	255.0	197.0	179.0	159.0	141.0
451	256.0	199.0	180.0	162.0	142.0
452	262.0	207.0	188.0	170.0	152.0
453	266.0	210.0	191.0	172.0	153.0
454	261.0	202.0	182.0	163.0	142.0
455	256.0	200.0	181.0	160.0	142.0
456	273.0	216.0	195.0	177.0	157.0
457	273.0	216.0	195.0	176.0	156.0
458	248.0	193.0	175.0	156.0	137.0
459	250.0	194.0	176.0	157.0	139.0
460	290.0	227.0	206.0	185.0	165.0
461	284.0	222.0	202.0	181.0	160.0
462	253.0	198.0	179.0	159.0	140.0
463	256.0	199.0	179.0	161.0	141.0
464	272.0	215.0	197.0	177.0	158.0
465	283.0	220.0	199.0	179.0	157.0
466	250.0	194.0	175.0	158.0	139.0
467	250.0	195.0	176.0	158.0	140.0
468	272.0	215.0	196.0	177.0	157.0
469	259.0	204.0	186.0	168.0	149.0
470	265.0	207.0	186.0	165.0	146.0
471	256.0	200.0	180.0	162.0	142.0
472	267.0	211.0	193.0	173.0	155.0
473	262.0	208.0	189.0	170.0	152.0
474	259.0	202.0	182.0	165.0	143.0
475	259.0	201.0	182.0	162.0	143.0
476	276.0	217.0	198.0	178.0	159.0
477	272.0	213.0	194.0	175.0	154.0
478	258.0	201.0	181.0	162.0	143.0
479	256.0	200.0	180.0	162.0	144.0
480	276.0	218.0	198.0	179.0	159.0
481	270.0	212.0	193.0	173.0	154.0
482	283.0	216.0	196.0	173.0	152.0
483	255.0	199.0	181.0	162.0	142.0
484	268.0	211.0	193.0	175.0	155.0
485	261.0	205.0	187.0	170.0	150.0
486	265.0	206.0	186.0	167.0	146.0
487	265.0	206.0	186.0	165.0	145.0
488	267.0	212.0	193.0	174.0	155.0
489	265.0	208.0	189.0	170.0	151.0
490	259.0	201.0	182.0	162.0	143.0
491	261.0	201.0	182.0	164.0	144.0
492	284.0	223.0	202.0	182.0	161.0
493	268.0	212.0	193.0	174.0	155.0
494	257.0	201.0	180.0	162.0	142.0
495	266.0	206.0	187.0	167.0	147.0
496	265.0	211.0	192.0	173.0	154.0
497	275.0	217.0	196.0	177.0	156.0
498	261.0	203.0	183.0	163.0	143.0
499	265.0	207.0	187.0	166.0	147.0
500	279.0	220.0	199.0	180.0	159.0
501	266.0	208.0	189.0	170.0	151.0
502	262.0	203.0	183.0	164.0	145.0
503	268.0	209.0	190.0	169.0	147.0
504	276.0	219.0	200.0	180.0	160.0
505	269.0	211.0	192.0	172.0	153.0
506	249.0	194.0	175.0	157.0	138.0
507	259.0	201.0	182.0	163.0	144.0
508	295.0	232.0	210.0	188.0	166.0
509	269.0	212.0	192.0	174.0	155.0
510	259.0	201.0	182.0	163.0	143.0
511	266.0	206.0	186.0	165.0	146.0
512	280.0	219.0	199.0	179.0	159.0
513	280.0	220.0	198.0	179.0	159.0
514	249.0	194.0	175.0	156.0	138.0
515	249.0	195.0	176.0	157.0	138.0
516	272.0	213.0	195.0	174.0	155.0
517	266.0	210.0	191.0	174.0	153.0
518	255.0	199.0	180.0	161.0	142.0
519	250.0	195.0	176.0	158.0	139.0
520	267.0	211.0	192.0	173.0	155.0
521	269.0	211.0	193.0	174.0	154.0
522	258.0	200.0	181.0	163.0	142.0
523	253.0	197.0	178.0	160.0	140.0
524	267.0	210.0	192.0	172.0	153.0
525	267.0	210.0	192.0	173.0	154.0
526	263.0	202.0	183.0	163.0	144.0
527	269.0	208.0	188.0	168.0	147.0
528	261.0	207.0	189.0	171.0	153.0
529	276.0	217.0	197.0	176.0	155.0
530	262.0	204.0	184.0	164.0	143.0
531	268.0	207.0	186.0	167.0	146.0
532	286.0	225.0	204.0	183.0	163.0
533	277.0	215.0	198.0	176.0	156.0
534	267.0	207.0	187.0	166.0	146.0
535	260.0	203.0	183.0	163.0	143.0
536	279.0	221.0	200.0	181.0	161.0
537	265.0	210.0	190.0	171.0	152.0
538	262.0	203.0	184.0	165.0	145.0
539	255.0	199.0	180.0	162.0	142.0
540	285.0	224.0	203.0	183.0	163.0
541	277.0	217.0	196.0	176.0	156.0
542	259.0	202.0	182.0	162.0	143.0
543	252.0	196.0	178.0	160.0	141.0
544	267.0	212.0	194.0	175.0	157.0
545	266.0	210.0	191.0	171.0	153.0
546	258.0	201.0	181.0	162.0	143.0
547	251.0	196.0	177.0	159.0	141.0
548	275.0	218.0	198.0	179.0	160.0
549	273.0	215.0	196.0	176.0	157.0
550	249.0	194.0	176.0	157.0	139.0
551	269.0	210.0	190.0	170.0	149.0
552	268.0	212.0	193.0	175.0	154.0
553	272.0	213.0	193.0	174.0	154.0
554	249.0	194.0	176.0	157.0	138.0
555	255.0	199.0	180.0	162.0	142.0
556	278.0	219.0	199.0	179.0	159.0
557	273.0	215.0	196.0	175.0	157.0
558	260.0	203.0	183.0	164.0	145.0
559	254.0	198.0	180.0	161.0	143.0
560	277.0	217.0	197.0	177.0	157.0
561	261.0	208.0	188.0	172.0	152.0
562	253.0	198.0	180.0	160.0	141.0
563	250.0	195.0	177.0	160.0	141.0
564	275.0	218.0	198.0	179.0	160.0
565	256.0	203.0	184.0	166.0	148.0
566	255.0	200.0	180.0	161.0	142.0
567	251.0	197.0	178.0	159.0	140.0
568	271.0	214.0	196.0	176.0	157.0
569	277.0	215.0	196.0	177.0	156.0
570	254.0	199.0	179.0	160.0	142.0
571	256.0	198.0	180.0	161.0	142.0
572	262.0	208.0	190.0	171.0	152.0
573	273.0	213.0	194.0	174.0	155.0
574	255.0	198.0	181.0	162.0	143.0
575	260.0	201.0	182.0	162.0	143.0
576	279.0	221.0	202.0	183.0	162.0
577	262.0	206.0	188.0	170.0	151.0
578	262.0	203.0	184.0	165.0	144.0
579	255.0	199.0	181.0	161.0	142.0
580	275.0	217.0	199.0	179.0	159.0
581	257.0	203.0	185.0	168.0	149.0
582	252.0	196.0	177.0	159.0	139.0
583	276.0	214.0	194.0	172.0	151.0
584	268.0	212.0	193.0	175.0	156.0
585	266.0	208.0	190.0	170.0	150.0
586	254.0	199.0	180.0	160.0	141.0
587	257.0	199.0	181.0	161.0	142.0
588	264.0	208.0	190.0	171.0	153.0
589	274.0	215.0	196.0	177.0	157.0
590	247.0	194.0	175.0	157.0	139.0
591	258.0	201.0	183.0	165.0	144.0
592	267.0	212.0	194.0	176.0	156.0
593	255.0	201.0	184.0	165.0	147.0
594	256.0	199.0	181.0	162.0	142.0
595	260.0	203.0	184.0	164.0	145.0
596	261.0	206.0	187.0	171.0	151.0
597	263.0	207.0	188.0	170.0	149.0
598	250.0	195.0	176.0	159.0	138.0
599	264.0	205.0	185.0	165.0	144.0
600	279.0	221.0	201.0	183.0	163.0
601	260.0	206.0	187.0	168.0	149.0
602	254.0	198.0	178.0	161.0	141.0
603	270.0	209.0	188.0	168.0	147.0
604	263.0	209.0	191.0	173.0	155.0
605	259.0	205.0	185.0	168.0	149.0
606	263.0	204.0	186.0	166.0	146.0
607	247.0	191.0	174.0	156.0	137.0
608	272.0	216.0	197.0	177.0	158.0
609	274.0	214.0	195.0	175.0	155.0
610	260.0	201.0	182.0	162.0	144.0
611	255.0	199.0	179.0	161.0	142.0
612	272.0	215.0	196.0	177.0	156.0
613	273.0	215.0	196.0	176.0	157.0
614	258.0	200.0	181.0	161.0	141.0
