/*Tiempo de exposicion:	0.6	0.42	0.3	0.3	0.24
/*Numero de Scans	1	1	1	1	1
/*Scans Ignorados	0	0	0	0	0
/*Modo de Adquiquisicion	1 	1 	1 	1 	1 
/*Temperatura del detector	0 	0 	0 	0 	0 
/*Red	1	1	1	1	1
/*Posicion del Contador	000	000	000	000	000
/*Archivo:	barridoP_0053.OMAIII	barridoP_0052.OMAIII	barridoP_0051.OMAIII	barridoP_0051.OMAIII	barridoP_0050.OMAIII
165	112.0	101.0	92.0	92.0	88.0
166	102.0	90.0	83.0	83.0	79.0
167	101.0	91.0	84.0	84.0	79.0
168	114.0	103.0	96.0	96.0	92.0
169	111.0	99.0	93.0	93.0	90.0
170	103.0	92.0	84.0	84.0	81.0
171	104.0	93.0	85.0	85.0	82.0
172	112.0	101.0	94.0	94.0	91.0
173	107.0	96.0	89.0	89.0	85.0
174	101.0	89.0	82.0	82.0	79.0
175	101.0	89.0	82.0	82.0	79.0
176	115.0	104.0	96.0	96.0	92.0
177	110.0	100.0	92.0	92.0	88.0
178	96.0	86.0	79.0	79.0	75.0
179	103.0	92.0	84.0	84.0	80.0
180	113.0	101.0	95.0	95.0	90.0
181	110.0	99.0	92.0	92.0	88.0
182	107.0	96.0	86.0	86.0	82.0
183	102.0	93.0	85.0	85.0	81.0
184	115.0	104.0	97.0	97.0	92.0
185	106.0	96.0	88.0	88.0	84.0
186	98.0	87.0	79.0	79.0	76.0
187	101.0	91.0	84.0	84.0	80.0
188	112.0	102.0	94.0	94.0	91.0
189	111.0	101.0	93.0	93.0	90.0
190	98.0	87.0	80.0	80.0	77.0
191	101.0	89.0	83.0	83.0	79.0
192	118.0	107.0	97.0	97.0	93.0
193	108.0	97.0	90.0	90.0	85.0
194	100.0	89.0	82.0	82.0	76.0
195	105.0	93.0	86.0	86.0	82.0
196	114.0	103.0	95.0	95.0	93.0
197	108.0	98.0	91.0	91.0	87.0
198	100.0	87.0	80.0	80.0	77.0
199	112.0	98.0	89.0	89.0	85.0
200	114.0	104.0	96.0	96.0	93.0
201	110.0	100.0	90.0	90.0	88.0
202	100.0	89.0	81.0	81.0	77.0
203	102.0	90.0	84.0	84.0	79.0
204	118.0	106.0	99.0	99.0	95.0
205	115.0	103.0	94.0	94.0	91.0
206	102.0	90.0	82.0	82.0	79.0
207	102.0	91.0	83.0	83.0	79.0
208	111.0	100.0	92.0	92.0	89.0
209	109.0	98.0	90.0	90.0	86.0
210	103.0	91.0	83.0	83.0	81.0
211	105.0	94.0	86.0	86.0	83.0
212	116.0	104.0	97.0	97.0	93.0
213	110.0	99.0	90.0	90.0	85.0
214	99.0	89.0	81.0	81.0	78.0
215	103.0	93.0	85.0	85.0	81.0
216	110.0	99.0	92.0	92.0	90.0
217	113.0	102.0	94.0	94.0	91.0
218	100.0	89.0	81.0	81.0	78.0
219	121.0	104.0	95.0	95.0	88.0
220	115.0	104.0	97.0	97.0	94.0
221	113.0	101.0	93.0	93.0	90.0
222	101.0	90.0	82.0	82.0	79.0
223	100.0	89.0	81.0	81.0	77.0
224	111.0	100.0	92.0	92.0	88.0
225	112.0	101.0	93.0	93.0	90.0
226	102.0	91.0	84.0	84.0	78.0
227	107.0	95.0	87.0	87.0	82.0
228	111.0	102.0	94.0	94.0	91.0
229	110.0	99.0	92.0	92.0	88.0
230	101.0	90.0	82.0	82.0	79.0
231	101.0	90.0	83.0	83.0	79.0
232	112.0	101.0	93.0	93.0	89.0
233	112.0	101.0	94.0	94.0	90.0
234	100.0	89.0	82.0	82.0	78.0
235	105.0	94.0	86.0	86.0	82.0
236	112.0	101.0	94.0	94.0	91.0
237	109.0	98.0	90.0	90.0	87.0
238	104.0	92.0	84.0	84.0	82.0
239	102.0	92.0	84.0	84.0	81.0
240	114.0	103.0	96.0	96.0	92.0
241	109.0	98.0	91.0	91.0	88.0
242	98.0	87.0	80.0	80.0	76.0
243	101.0	90.0	83.0	83.0	79.0
244	116.0	104.0	96.0	96.0	93.0
245	112.0	101.0	93.0	93.0	89.0
246	100.0	89.0	81.0	81.0	78.0
247	101.0	90.0	83.0	83.0	78.0
248	114.0	103.0	96.0	96.0	91.0
249	111.0	101.0	93.0	93.0	89.0
250	98.0	86.0	79.0	79.0	76.0
251	107.0	94.0	88.0	88.0	83.0
252	114.0	102.0	95.0	95.0	91.0
253	110.0	99.0	91.0	91.0	88.0
254	104.0	92.0	84.0	84.0	81.0
255	102.0	91.0	83.0	83.0	79.0
256	117.0	104.0	97.0	97.0	93.0
257	107.0	97.0	90.0	90.0	86.0
258	100.0	91.0	83.0	83.0	79.0
259	105.0	93.0	84.0	84.0	82.0
260	112.0	101.0	94.0	94.0	90.0
261	111.0	99.0	92.0	92.0	88.0
262	104.0	92.0	83.0	83.0	80.0
263	102.0	92.0	83.0	83.0	81.0
264	118.0	105.0	97.0	97.0	93.0
265	112.0	100.0	93.0	93.0	88.0
266	99.0	89.0	81.0	81.0	78.0
267	108.0	96.0	88.0	88.0	85.0
268	117.0	105.0	98.0	98.0	95.0
269	115.0	103.0	97.0	97.0	92.0
270	102.0	90.0	82.0	82.0	78.0
271	103.0	92.0	84.0	84.0	80.0
272	116.0	105.0	97.0	97.0	94.0
273	110.0	99.0	91.0	91.0	87.0
274	114.0	99.0	91.0	91.0	85.0
275	105.0	93.0	86.0	86.0	82.0
276	114.0	101.0	94.0	94.0	91.0
277	107.0	96.0	89.0	89.0	86.0
278	104.0	93.0	84.0	84.0	79.0
279	102.0	92.0	83.0	83.0	79.0
280	117.0	105.0	97.0	97.0	93.0
281	115.0	103.0	94.0	94.0	91.0
282	102.0	89.0	82.0	82.0	78.0
283	103.0	92.0	84.0	84.0	81.0
284	115.0	103.0	96.0	96.0	93.0
285	114.0	103.0	96.0	96.0	91.0
286	101.0	90.0	83.0	83.0	79.0
287	105.0	93.0	85.0	85.0	82.0
288	114.0	103.0	96.0	96.0	92.0
289	113.0	100.0	94.0	94.0	90.0
290	102.0	92.0	84.0	84.0	81.0
291	109.0	97.0	89.0	89.0	85.0
292	115.0	104.0	96.0	96.0	93.0
293	108.0	96.0	89.0	89.0	85.0
294	101.0	89.0	83.0	83.0	79.0
295	105.0	94.0	86.0	86.0	82.0
296	116.0	104.0	96.0	96.0	93.0
297	109.0	98.0	92.0	92.0	88.0
298	102.0	88.0	82.0	82.0	78.0
299	104.0	92.0	86.0	86.0	81.0
300	116.0	105.0	97.0	97.0	93.0
301	114.0	103.0	95.0	95.0	92.0
302	99.0	88.0	81.0	81.0	77.0
303	102.0	91.0	83.0	83.0	80.0
304	116.0	105.0	97.0	97.0	94.0
305	113.0	101.0	94.0	94.0	90.0
306	102.0	90.0	83.0	83.0	79.0
307	109.0	97.0	89.0	89.0	85.0
308	119.0	107.0	98.0	98.0	95.0
309	110.0	99.0	91.0	91.0	88.0
310	99.0	88.0	80.0	80.0	78.0
311	102.0	91.0	83.0	83.0	79.0
312	119.0	106.0	98.0	98.0	93.0
313	115.0	103.0	95.0	95.0	91.0
314	102.0	90.0	82.0	82.0	80.0
315	106.0	95.0	87.0	87.0	82.0
316	116.0	105.0	96.0	96.0	91.0
317	115.0	102.0	94.0	94.0	89.0
318	103.0	91.0	84.0	84.0	80.0
319	105.0	93.0	84.0	84.0	80.0
320	115.0	103.0	96.0	96.0	92.0
321	115.0	104.0	96.0	96.0	94.0
322	105.0	93.0	84.0	84.0	81.0
323	105.0	94.0	86.0	86.0	81.0
324	118.0	107.0	100.0	100.0	95.0
325	113.0	101.0	93.0	93.0	90.0
326	103.0	90.0	83.0	83.0	79.0
327	105.0	94.0	85.0	85.0	81.0
328	120.0	108.0	100.0	100.0	97.0
329	122.0	109.0	98.0	98.0	94.0
330	103.0	92.0	84.0	84.0	81.0
331	103.0	93.0	85.0	85.0	81.0
332	121.0	108.0	101.0	101.0	95.0
333	114.0	101.0	94.0	94.0	90.0
334	106.0	93.0	86.0	86.0	82.0
335	102.0	91.0	84.0	84.0	81.0
336	115.0	104.0	96.0	96.0	93.0
337	115.0	103.0	94.0	94.0	91.0
338	105.0	93.0	85.0	85.0	81.0
339	99.0	88.0	81.0	81.0	77.0
340	115.0	104.0	97.0	97.0	94.0
341	116.0	104.0	96.0	96.0	92.0
342	101.0	90.0	82.0	82.0	79.0
343	105.0	93.0	86.0	86.0	81.0
344	117.0	106.0	99.0	99.0	93.0
345	116.0	104.0	97.0	97.0	92.0
346	104.0	92.0	84.0	84.0	80.0
347	102.0	91.0	84.0	84.0	80.0
348	116.0	105.0	98.0	98.0	94.0
349	111.0	100.0	92.0	92.0	89.0
350	103.0	92.0	85.0	85.0	81.0
351	104.0	94.0	86.0	86.0	81.0
352	118.0	107.0	101.0	101.0	97.0
353	117.0	105.0	97.0	97.0	93.0
354	101.0	90.0	82.0	82.0	79.0
355	102.0	89.0	82.0	82.0	79.0
356	119.0	106.0	99.0	99.0	95.0
357	112.0	102.0	95.0	95.0	91.0
358	102.0	91.0	82.0	82.0	79.0
359	103.0	91.0	85.0	85.0	82.0
360	122.0	109.0	101.0	101.0	98.0
361	112.0	101.0	95.0	95.0	91.0
362	104.0	92.0	84.0	84.0	80.0
363	105.0	94.0	86.0	86.0	83.0
364	118.0	107.0	99.0	99.0	96.0
365	112.0	101.0	93.0	93.0	89.0
366	104.0	92.0	85.0	85.0	81.0
367	102.0	91.0	83.0	83.0	81.0
368	117.0	106.0	98.0	98.0	95.0
369	117.0	105.0	98.0	98.0	94.0
370	106.0	93.0	86.0	86.0	81.0
371	104.0	93.0	87.0	87.0	83.0
372	119.0	107.0	100.0	100.0	96.0
373	111.0	99.0	91.0	91.0	87.0
374	106.0	94.0	86.0	86.0	82.0
375	106.0	94.0	85.0	85.0	81.0
376	118.0	106.0	99.0	99.0	95.0
377	112.0	100.0	92.0	92.0	88.0
378	100.0	88.0	81.0	81.0	78.0
379	104.0	92.0	85.0	85.0	82.0
380	114.0	103.0	96.0	96.0	92.0
381	115.0	103.0	96.0	96.0	91.0
382	109.0	95.0	86.0	86.0	82.0
383	107.0	94.0	86.0	86.0	81.0
384	122.0	110.0	102.0	102.0	97.0
385	116.0	104.0	95.0	95.0	92.0
386	104.0	92.0	83.0	83.0	80.0
387	103.0	92.0	84.0	84.0	80.0
388	116.0	106.0	99.0	99.0	95.0
389	114.0	101.0	95.0	95.0	90.0
390	108.0	95.0	86.0	86.0	81.0
391	114.0	100.0	91.0	91.0	86.0
392	118.0	106.0	99.0	99.0	96.0
393	113.0	101.0	93.0	93.0	90.0
394	101.0	91.0	83.0	83.0	79.0
395	107.0	96.0	86.0	86.0	83.0
396	118.0	107.0	99.0	99.0	96.0
397	109.0	98.0	91.0	91.0	88.0
398	101.0	90.0	83.0	83.0	79.0
399	106.0	93.0	86.0	86.0	81.0
400	119.0	107.0	99.0	99.0	96.0
401	116.0	104.0	96.0	96.0	92.0
402	102.0	90.0	83.0	83.0	79.0
403	107.0	95.0	86.0	86.0	83.0
404	118.0	108.0	100.0	100.0	96.0
405	111.0	100.0	92.0	92.0	88.0
406	101.0	89.0	83.0	83.0	79.0
407	107.0	94.0	87.0	87.0	82.0
408	124.0	112.0	103.0	103.0	99.0
409	112.0	101.0	93.0	93.0	90.0
410	105.0	92.0	85.0	85.0	81.0
411	105.0	93.0	85.0	85.0	82.0
412	120.0	108.0	101.0	101.0	97.0
413	116.0	103.0	96.0	96.0	91.0
414	103.0	91.0	83.0	83.0	79.0
415	108.0	96.0	89.0	89.0	84.0
416	124.0	110.0	102.0	102.0	96.0
417	122.0	107.0	98.0	98.0	93.0
418	104.0	92.0	85.0	85.0	81.0
419	104.0	93.0	85.0	85.0	81.0
420	119.0	108.0	101.0	101.0	96.0
421	121.0	108.0	97.0	97.0	94.0
422	103.0	92.0	83.0	83.0	80.0
423	105.0	93.0	86.0	86.0	81.0
424	119.0	106.0	100.0	100.0	96.0
425	118.0	106.0	97.0	97.0	93.0
426	102.0	90.0	82.0	82.0	78.0
427	104.0	93.0	85.0	85.0	81.0
428	119.0	107.0	100.0	100.0	95.0
429	114.0	102.0	96.0	96.0	92.0
430	102.0	92.0	83.0	83.0	79.0
431	109.0	96.0	88.0	88.0	83.0
432	122.0	110.0	101.0	101.0	98.0
433	114.0	103.0	95.0	95.0	92.0
434	106.0	96.0	86.0	86.0	82.0
435	105.0	92.0	85.0	85.0	81.0
436	117.0	105.0	97.0	97.0	94.0
437	115.0	105.0	96.0	96.0	93.0
438	103.0	92.0	83.0	83.0	79.0
439	106.0	94.0	86.0	86.0	82.0
440	120.0	109.0	100.0	100.0	97.0
441	109.0	99.0	91.0	91.0	88.0
442	105.0	94.0	85.0	85.0	82.0
443	105.0	91.0	84.0	84.0	80.0
444	120.0	108.0	100.0	100.0	96.0
445	116.0	105.0	96.0	96.0	92.0
446	102.0	90.0	83.0	83.0	79.0
447	107.0	94.0	86.0	86.0	81.0
448	116.0	106.0	98.0	98.0	93.0
449	111.0	99.0	93.0	93.0	89.0
450	103.0	90.0	82.0	82.0	79.0
451	105.0	94.0	86.0	86.0	82.0
452	116.0	104.0	97.0	97.0	93.0
453	115.0	104.0	96.0	96.0	92.0
454	103.0	90.0	84.0	84.0	79.0
455	104.0	93.0	85.0	85.0	82.0
456	118.0	107.0	99.0	99.0	96.0
457	117.0	104.0	95.0	95.0	92.0
458	101.0	90.0	81.0	81.0	78.0
459	102.0	90.0	83.0	83.0	80.0
460	123.0	110.0	102.0	102.0	98.0
461	118.0	106.0	98.0	98.0	93.0
462	102.0	92.0	82.0	82.0	79.0
463	103.0	91.0	84.0	84.0	79.0
464	122.0	110.0	102.0	102.0	97.0
465	116.0	103.0	96.0	96.0	92.0
466	102.0	92.0	84.0	84.0	80.0
467	102.0	92.0	85.0	85.0	81.0
468	119.0	109.0	100.0	100.0	96.0
469	112.0	101.0	93.0	93.0	89.0
470	105.0	94.0	86.0	86.0	82.0
471	104.0	93.0	85.0	85.0	81.0
472	118.0	106.0	99.0	99.0	94.0
473	115.0	103.0	96.0	96.0	92.0
474	106.0	94.0	86.0	86.0	82.0
475	104.0	93.0	85.0	85.0	81.0
476	120.0	107.0	100.0	100.0	96.0
477	117.0	105.0	97.0	97.0	92.0
478	105.0	93.0	84.0	84.0	81.0
479	107.0	94.0	86.0	86.0	83.0
480	120.0	109.0	101.0	101.0	96.0
481	115.0	103.0	96.0	96.0	92.0
482	108.0	95.0	87.0	87.0	81.0
483	105.0	95.0	86.0	86.0	84.0
484	117.0	107.0	100.0	100.0	96.0
485	113.0	103.0	93.0	93.0	90.0
486	107.0	96.0	88.0	88.0	84.0
487	106.0	93.0	86.0	86.0	81.0
488	118.0	106.0	99.0	99.0	95.0
489	115.0	103.0	96.0	96.0	91.0
490	105.0	93.0	85.0	85.0	81.0
491	105.0	93.0	85.0	85.0	82.0
492	120.0	108.0	99.0	99.0	95.0
493	117.0	106.0	98.0	98.0	94.0
494	104.0	92.0	84.0	84.0	80.0
495	107.0	95.0	88.0	88.0	82.0
496	118.0	106.0	99.0	99.0	95.0
497	117.0	105.0	96.0	96.0	92.0
498	104.0	92.0	85.0	85.0	80.0
499	108.0	97.0	88.0	88.0	84.0
500	120.0	108.0	99.0	99.0	96.0
501	113.0	101.0	92.0	92.0	90.0
502	105.0	94.0	86.0	86.0	82.0
503	108.0	97.0	88.0	88.0	84.0
504	123.0	112.0	104.0	104.0	100.0
505	116.0	104.0	95.0	95.0	91.0
506	101.0	90.0	83.0	83.0	78.0
507	106.0	94.0	86.0	86.0	83.0
508	123.0	111.0	102.0	102.0	97.0
509	116.0	105.0	97.0	97.0	94.0
510	104.0	93.0	85.0	85.0	81.0
511	106.0	93.0	85.0	85.0	82.0
512	119.0	107.0	99.0	99.0	95.0
513	118.0	105.0	96.0	96.0	93.0
514	102.0	90.0	83.0	83.0	79.0
515	101.0	90.0	82.0	82.0	78.0
516	116.0	106.0	98.0	98.0	94.0
517	117.0	105.0	97.0	97.0	95.0
518	104.0	92.0	85.0	85.0	81.0
519	101.0	90.0	83.0	83.0	79.0
520	118.0	107.0	99.0	99.0	96.0
521	115.0	105.0	96.0	96.0	93.0
522	105.0	93.0	86.0	86.0	82.0
523	103.0	91.0	85.0	85.0	80.0
524	115.0	104.0	96.0	96.0	93.0
525	117.0	106.0	98.0	98.0	93.0
526	104.0	92.0	82.0	82.0	79.0
527	107.0	96.0	87.0	87.0	82.0
528	117.0	106.0	100.0	100.0	96.0
529	116.0	104.0	96.0	96.0	91.0
530	105.0	93.0	86.0	86.0	81.0
531	106.0	94.0	86.0	86.0	82.0
532	122.0	109.0	101.0	101.0	97.0
533	116.0	104.0	95.0	95.0	92.0
534	106.0	95.0	86.0	86.0	82.0
535	104.0	94.0	85.0	85.0	82.0
536	121.0	111.0	103.0	103.0	98.0
537	114.0	103.0	96.0	96.0	92.0
538	106.0	95.0	88.0	88.0	84.0
539	105.0	94.0	86.0	86.0	82.0
540	122.0	109.0	101.0	101.0	97.0
541	116.0	104.0	96.0	96.0	92.0
542	103.0	92.0	84.0	84.0	81.0
543	105.0	93.0	86.0	86.0	81.0
544	120.0	109.0	102.0	102.0	98.0
545	115.0	103.0	96.0	96.0	93.0
546	104.0	92.0	84.0	84.0	80.0
547	104.0	93.0	85.0	85.0	82.0
548	120.0	110.0	102.0	102.0	98.0
549	118.0	106.0	98.0	98.0	95.0
550	103.0	91.0	83.0	83.0	80.0
551	109.0	97.0	89.0	89.0	84.0
552	118.0	107.0	100.0	100.0	95.0
553	115.0	104.0	95.0	95.0	92.0
554	102.0	92.0	83.0	83.0	80.0
555	105.0	94.0	86.0	86.0	82.0
556	119.0	107.0	99.0	99.0	95.0
557	118.0	107.0	98.0	98.0	95.0
558	106.0	94.0	86.0	86.0	81.0
559	105.0	94.0	86.0	86.0	83.0
560	117.0	107.0	98.0	98.0	94.0
561	116.0	105.0	97.0	97.0	95.0
562	105.0	92.0	85.0	85.0	81.0
563	104.0	94.0	86.0	86.0	83.0
564	121.0	111.0	104.0	104.0	99.0
565	111.0	101.0	93.0	93.0	90.0
566	104.0	93.0	84.0	84.0	81.0
567	103.0	92.0	84.0	84.0	81.0
568	119.0	107.0	99.0	99.0	96.0
569	117.0	105.0	97.0	97.0	93.0
570	104.0	92.0	86.0	86.0	81.0
571	104.0	93.0	84.0	84.0	81.0
572	116.0	105.0	97.0	97.0	94.0
573	115.0	104.0	94.0	94.0	91.0
574	105.0	94.0	86.0	86.0	82.0
575	103.0	92.0	84.0	84.0	80.0
576	123.0	112.0	103.0	103.0	99.0
577	114.0	103.0	96.0	96.0	92.0
578	106.0	93.0	86.0	86.0	82.0
579	106.0	93.0	86.0	86.0	83.0
580	120.0	108.0	101.0	101.0	96.0
581	112.0	101.0	95.0	95.0	90.0
582	101.0	90.0	82.0	82.0	78.0
583	109.0	97.0	88.0	88.0	84.0
584	118.0	107.0	100.0	100.0	96.0
585	113.0	101.0	93.0	93.0	90.0
586	104.0	93.0	85.0	85.0	81.0
587	104.0	92.0	85.0	85.0	81.0
588	116.0	105.0	98.0	98.0	94.0
589	118.0	106.0	99.0	99.0	94.0
590	102.0	93.0	84.0	84.0	81.0
591	106.0	94.0	86.0	86.0	83.0
592	121.0	110.0	102.0	102.0	98.0
593	110.0	100.0	92.0	92.0	88.0
594	105.0	92.0	86.0	86.0	82.0
595	106.0	95.0	86.0	86.0	83.0
596	115.0	105.0	97.0	97.0	94.0
597	113.0	101.0	94.0	94.0	89.0
598	102.0	91.0	83.0	83.0	79.0
599	105.0	93.0	85.0	85.0	81.0
600	124.0	112.0	104.0	104.0	101.0
601	111.0	101.0	94.0	94.0	90.0
602	103.0	93.0	85.0	85.0	81.0
603	106.0	95.0	86.0	86.0	82.0
604	118.0	106.0	100.0	100.0	96.0
605	113.0	102.0	94.0	94.0	91.0
606	106.0	94.0	87.0	87.0	82.0
607	100.0	90.0	83.0	83.0	79.0
608	120.0	110.0	101.0	101.0	98.0
609	116.0	104.0	96.0	96.0	92.0
610	104.0	93.0	85.0	85.0	82.0
611	104.0	92.0	85.0	85.0	82.0
612	119.0	108.0	101.0	101.0	96.0
613	117.0	104.0	96.0	96.0	93.0
614	104.0	91.0	84.0	84.0	80.0
