/* Tiempo de exposicion:	18	12	12	9	9
/* Numero de Scans	1	1	1	1	1
/* Scans Ignorados	0	0	0	0	0
/* Modo de Adquiquisicion	1 	1 	1 	1 	1 
/* Temperatura del detector	0 	0 	0 	0 	0 
/*Red	2	2	2	2	2
/*Posicion del Contador	438	438	438	438	438
/*Archivo:	barridoP_0000.OMAIII	barridoP_0010.OMAIII	barridoP_0020.OMAIII	barridoP_0030.OMAIII	barridoP_0040.OMAIII
141	1373.0	985.0	1057.0	761.0	814.0
142	1737.0	1232.0	1308.0	948.0	995.0
143	1264.0	925.0	991.0	693.0	765.0
144	1391.0	1021.0	1076.0	768.0	856.0
145	1330.0	984.0	1042.0	759.0	877.0
146	1274.0	942.0	1023.0	747.0	874.0
147	1314.0	973.0	1011.0	802.0	900.0
148	1268.0	952.0	936.0	813.0	901.0
149	1250.0	919.0	929.0	829.0	926.0
150	1280.0	926.0	928.0	852.0	961.0
151	1192.0	857.0	856.0	829.0	849.0
152	1224.0	877.0	869.0	868.0	826.0
153	1192.0	847.0	860.0	802.0	785.0
154	1374.0	960.0	993.0	850.0	834.0
155	1156.0	818.0	835.0	713.0	687.0
156	1158.0	824.0	849.0	692.0	676.0
157	1220.0	864.0	882.0	695.0	714.0
158	1147.0	814.0	828.0	641.0	683.0
159	1209.0	853.0	879.0	686.0	711.0
160	1162.0	829.0	826.0	672.0	702.0
161	1158.0	822.0	838.0	672.0	692.0
162	1149.0	809.0	838.0	670.0	695.0
163	1179.0	832.0	870.0	671.0	695.0
164	1220.0	868.0	927.0	703.0	702.0
165	1292.0	920.0	988.0	717.0	738.0
166	1282.0	926.0	985.0	687.0	740.0
167	1247.0	903.0	950.0	671.0	746.0
168	1269.0	926.0	969.0	703.0	809.0
169	1221.0	892.0	909.0	701.0	811.0
170	1298.0	941.0	936.0	774.0	864.0
171	1230.0	880.0	893.0	771.0	837.0
172	1204.0	864.0	850.0	774.0	819.0
173	1183.0	842.0	841.0	772.0	767.0
174	1164.0	819.0	833.0	755.0	731.0
175	1174.0	825.0	840.0	717.0	711.0
176	1240.0	875.0	896.0	743.0	719.0
177	1158.0	818.0	847.0	679.0	673.0
178	1129.0	796.0	835.0	629.0	647.0
179	1234.0	874.0	897.0	677.0	702.0
180	1187.0	848.0	888.0	659.0	694.0
181	1184.0	845.0	890.0	655.0	705.0
182	1380.0	984.0	1030.0	755.0	805.0
183	1222.0	876.0	948.0	685.0	725.0
184	1313.0	954.0	975.0	733.0	798.0
185	1214.0	887.0	900.0	691.0	763.0
186	1220.0	877.0	891.0	720.0	811.0
187	1205.0	866.0	871.0	724.0	820.0
188	1173.0	840.0	874.0	749.0	777.0
189	1210.0	861.0	915.0	765.0	773.0
190	1202.0	857.0	898.0	715.0	713.0
191	1210.0	871.0	903.0	710.0	714.0
192	1407.0	1008.0	1043.0	795.0	845.0
193	1190.0	863.0	870.0	680.0	758.0
194	1238.0	888.0	903.0	726.0	788.0
195	1304.0	925.0	953.0	784.0	833.0
196	1207.0	866.0	878.0	737.0	775.0
197	1168.0	835.0	867.0	727.0	726.0
198	1243.0	881.0	932.0	743.0	758.0
199	1439.0	1019.0	1094.0	816.0	839.0
200	1261.0	910.0	990.0	718.0	739.0
201	1321.0	961.0	997.0	722.0	776.0
202	1325.0	968.0	976.0	727.0	820.0
203	1240.0	903.0	935.0	714.0	843.0
204	1292.0	933.0	947.0	774.0	890.0
205	1339.0	970.0	959.0	845.0	886.0
206	1247.0	885.0	915.0	818.0	819.0
207	1213.0	861.0	870.0	768.0	803.0
208	1229.0	878.0	885.0	768.0	761.0
209	1185.0	841.0	862.0	750.0	726.0
210	1187.0	838.0	876.0	700.0	726.0
211	1243.0	878.0	932.0	717.0	723.0
212	1233.0	877.0	932.0	707.0	710.0
213	1314.0	942.0	990.0	721.0	753.0
214	1195.0	860.0	958.0	650.0	714.0
215	1296.0	936.0	999.0	691.0	777.0
216	1262.0	936.0	948.0	699.0	773.0
217	1290.0	943.0	996.0	749.0	841.0
218	1261.0	917.0	974.0	731.0	880.0
219	1759.0	1252.0	1287.0	1015.0	1090.0
220	1256.0	923.0	942.0	819.0	841.0
221	1310.0	955.0	978.0	825.0	901.0
222	1221.0	884.0	870.0	769.0	846.0
223	1196.0	859.0	850.0	789.0	825.0
224	1155.0	820.0	846.0	772.0	787.0
225	1216.0	859.0	901.0	783.0	787.0
226	1250.0	885.0	894.0	768.0	727.0
227	1340.0	946.0	973.0	800.0	772.0
228	1178.0	838.0	879.0	673.0	711.0
229	1240.0	885.0	890.0	691.0	739.0
230	1205.0	854.0	867.0	692.0	709.0
231	1190.0	844.0	875.0	692.0	729.0
232	1230.0	872.0	922.0	702.0	749.0
233	1248.0	892.0	928.0	722.0	731.0
234	1182.0	848.0	901.0	679.0	691.0
235	1240.0	888.0	999.0	687.0	740.0
236	1250.0	911.0	1005.0	677.0	750.0
237	1290.0	958.0	1017.0	706.0	769.0
238	1364.0	1005.0	1057.0	757.0	863.0
239	1327.0	978.0	979.0	747.0	929.0
240	1240.0	923.0	877.0	770.0	917.0
241	1193.0	861.0	865.0	825.0	903.0
242	1196.0	848.0	877.0	828.0	882.0
243	1217.0	865.0	866.0	832.0	781.0
244	1236.0	880.0	886.0	841.0	752.0
245	1179.0	833.0	861.0	731.0	724.0
246	1222.0	859.0	877.0	704.0	726.0
247	1173.0	830.0	850.0	682.0	671.0
248	1210.0	857.0	904.0	699.0	704.0
249	1202.0	856.0	888.0	665.0	706.0
250	1229.0	877.0	906.0	677.0	704.0
251	1232.0	880.0	945.0	691.0	724.0
252	1267.0	910.0	994.0	697.0	766.0
253	1271.0	926.0	974.0	694.0	747.0
254	1361.0	990.0	1025.0	761.0	811.0
255	1283.0	934.0	972.0	720.0	831.0
256	1358.0	984.0	1010.0	782.0	911.0
257	1194.0	877.0	878.0	745.0	817.0
258	1223.0	879.0	921.0	790.0	827.0
259	1247.0	893.0	958.0	787.0	840.0
260	1222.0	887.0	920.0	762.0	776.0
261	1268.0	924.0	926.0	788.0	791.0
262	1316.0	943.0	926.0	783.0	841.0
263	1213.0	866.0	853.0	737.0	826.0
264	1256.0	884.0	903.0	788.0	822.0
265	1209.0	850.0	877.0	779.0	756.0
266	1181.0	831.0	864.0	726.0	676.0
267	1296.0	915.0	967.0	756.0	727.0
268	1289.0	920.0	985.0	709.0	731.0
269	1300.0	933.0	1003.0	697.0	737.0
270	1303.0	941.0	995.0	693.0	752.0
271	1289.0	936.0	969.0	693.0	786.0
272	1317.0	962.0	992.0	739.0	851.0
273	1240.0	898.0	927.0	728.0	834.0
274	1542.0	1105.0	1103.0	912.0	990.0
275	1259.0	904.0	916.0	796.0	828.0
276	1257.0	895.0	947.0	802.0	837.0
277	1214.0	869.0	925.0	749.0	764.0
278	1379.0	988.0	1009.0	824.0	804.0
279	1254.0	905.0	922.0	738.0	754.0
280	1296.0	931.0	968.0	749.0	824.0
281	1275.0	918.0	987.0	743.0	820.0
282	1316.0	943.0	1025.0	772.0	803.0
283	1311.0	956.0	1002.0	765.0	788.0
284	1286.0	945.0	1010.0	745.0	802.0
285	1314.0	962.0	1066.0	750.0	863.0
286	1303.0	954.0	1065.0	735.0	847.0
287	1425.0	1063.0	1068.0	819.0	896.0
288	1328.0	994.0	999.0	808.0	903.0
289	1274.0	940.0	958.0	797.0	963.0
290	1301.0	951.0	939.0	838.0	968.0
291	1312.0	946.0	966.0	919.0	926.0
292	1227.0	884.0	928.0	868.0	853.0
293	1255.0	899.0	964.0	824.0	808.0
294	1236.0	888.0	961.0	772.0	744.0
295	1309.0	951.0	932.0	763.0	772.0
296	1264.0	925.0	920.0	741.0	810.0
297	1233.0	883.0	905.0	733.0	834.0
298	1244.0	885.0	940.0	757.0	831.0
299	1239.0	882.0	957.0	775.0	747.0
300	1297.0	939.0	1030.0	795.0	766.0
301	1296.0	946.0	1095.0	725.0	755.0
302	1309.0	964.0	1122.0	692.0	774.0
303	1417.0	1071.0	1159.0	727.0	847.0
304	1419.0	1080.0	1138.0	773.0	936.0
305	1383.0	1059.0	1083.0	795.0	1046.0
306	1366.0	1023.0	1026.0	850.0	1077.0
307	1356.0	1011.0	994.0	955.0	1088.0
308	1345.0	982.0	1018.0	997.0	1040.0
309	1273.0	923.0	970.0	953.0	946.0
310	1274.0	926.0	951.0	896.0	843.0
311	1274.0	925.0	940.0	862.0	816.0
312	1353.0	977.0	998.0	847.0	876.0
313	1334.0	959.0	1007.0	815.0	868.0
314	1257.0	901.0	972.0	771.0	795.0
315	1312.0	950.0	1017.0	789.0	798.0
316	1394.0	1015.0	1093.0	811.0	831.0
317	1406.0	1028.0	1139.0	796.0	866.0
318	1384.0	1019.0	1125.0	756.0	860.0
319	1452.0	1083.0	1141.0	808.0	911.0
320	1375.0	1033.0	1082.0	801.0	925.0
321	1336.0	999.0	1091.0	810.0	982.0
322	1442.0	1065.0	1069.0	872.0	1014.0
323	1322.0	992.0	1002.0	892.0	960.0
324	1387.0	1014.0	1100.0	947.0	1012.0
325	1340.0	983.0	1107.0	893.0	980.0
326	1431.0	1056.0	1110.0	913.0	909.0
327	1419.0	1060.0	1105.0	921.0	921.0
328	1372.0	1018.0	1020.0	837.0	967.0
329	1612.0	1175.0	1161.0	976.0	1152.0
330	1298.0	938.0	998.0	884.0	954.0
331	1293.0	934.0	1026.0	905.0	929.0
332	1423.0	1029.0	1182.0	925.0	888.0
333	1419.0	1046.0	1178.0	879.0	837.0
334	1470.0	1102.0	1144.0	807.0	878.0
335	1370.0	1041.0	1055.0	763.0	922.0
336	1342.0	1004.0	1060.0	797.0	1021.0
337	1360.0	1008.0	1060.0	868.0	1047.0
338	1393.0	1030.0	1071.0	948.0	996.0
339	1265.0	932.0	938.0	893.0	895.0
340	1277.0	948.0	915.0	873.0	928.0
341	1318.0	953.0	987.0	893.0	933.0
342	1230.0	879.0	950.0	841.0	866.0
343	1281.0	926.0	1024.0	831.0	805.0
344	1329.0	965.0	1105.0	833.0	776.0
345	1409.0	1042.0	1141.0	786.0	828.0
346	1417.0	1062.0	1169.0	754.0	862.0
347	1392.0	1039.0	1210.0	755.0	919.0
348	1452.0	1107.0	1255.0	796.0	1004.0
349	1490.0	1146.0	1256.0	865.0	1018.0
350	1477.0	1144.0	1192.0	908.0	1086.0
351	1475.0	1139.0	1131.0	929.0	1171.0
352	1375.0	1049.0	1121.0	981.0	1192.0
353	1459.0	1098.0	1087.0	1072.0	1201.0
354	1366.0	1022.0	1047.0	1072.0	1084.0
355	1315.0	965.0	981.0	1025.0	1009.0
356	1324.0	978.0	967.0	977.0	1004.0
357	1274.0	927.0	917.0	927.0	899.0
358	1242.0	892.0	899.0	899.0	886.0
359	1201.0	854.0	903.0	811.0	810.0
360	1278.0	910.0	968.0	842.0	805.0
361	1224.0	881.0	951.0	759.0	722.0
362	1365.0	982.0	1082.0	784.0	783.0
363	1297.0	945.0	1101.0	700.0	768.0
364	1410.0	1047.0	1164.0	736.0	828.0
365	1389.0	1048.0	1186.0	740.0	852.0
366	1397.0	1062.0	1173.0	744.0	925.0
367	1456.0	1108.0	1271.0	805.0	1038.0
368	1462.0	1127.0	1210.0	863.0	1064.0
369	1433.0	1122.0	1123.0	924.0	1113.0
370	1447.0	1105.0	1099.0	981.0	1176.0
371	1305.0	981.0	1033.0	969.0	1176.0
372	1418.0	1047.0	1103.0	1057.0	1145.0
373	1371.0	1020.0	1070.0	1065.0	1004.0
374	1432.0	1044.0	1191.0	1025.0	974.0
375	1456.0	1072.0	1189.0	922.0	958.0
376	1426.0	1082.0	1208.0	862.0	908.0
377	1510.0	1134.0	1370.0	894.0	975.0
378	1543.0	1171.0	1411.0	834.0	1029.0
379	1622.0	1274.0	1491.0	877.0	1057.0
380	1671.0	1310.0	1539.0	949.0	1151.0
381	1795.0	1432.0	1507.0	1004.0	1358.0
382	1793.0	1422.0	1468.0	1102.0	1444.0
383	1668.0	1317.0	1343.0	1198.0	1520.0
384	1683.0	1299.0	1353.0	1287.0	1545.0
385	1611.0	1241.0	1199.0	1343.0	1423.0
386	1429.0	1088.0	1140.0	1276.0	1260.0
387	1426.0	1062.0	1172.0	1204.0	1192.0
388	1430.0	1081.0	1141.0	1120.0	1092.0
389	1390.0	1062.0	1102.0	1062.0	991.0
390	1497.0	1123.0	1148.0	1049.0	1087.0
391	1588.0	1161.0	1222.0	1028.0	1165.0
392	1358.0	1017.0	1042.0	951.0	1041.0
393	1339.0	1001.0	1018.0	968.0	1001.0
394	1274.0	935.0	986.0	918.0	941.0
395	1351.0	994.0	993.0	921.0	974.0
396	1281.0	940.0	973.0	887.0	903.0
397	1217.0	891.0	881.0	845.0	860.0
398	1200.0	871.0	862.0	805.0	844.0
399	1299.0	923.0	911.0	858.0	879.0
400	1252.0	888.0	892.0	832.0	846.0
401	1243.0	877.0	890.0	810.0	780.0
402	1182.0	829.0	854.0	753.0	706.0
403	1234.0	863.0	910.0	730.0	705.0
404	1230.0	873.0	939.0	704.0	694.0
405	1243.0	884.0	1007.0	672.0	692.0
406	1272.0	913.0	1054.0	652.0	690.0
407	1385.0	1021.0	1127.0	691.0	754.0
408	1498.0	1116.0	1295.0	765.0	878.0
409	1447.0	1096.0	1255.0	720.0	926.0
410	1523.0	1164.0	1275.0	790.0	995.0
411	1495.0	1160.0	1100.0	859.0	1064.0
412	1378.0	1064.0	980.0	898.0	1169.0
413	1320.0	983.0	911.0	970.0	1229.0
414	1248.0	891.0	875.0	1032.0	1127.0
415	1268.0	893.0	902.0	1089.0	955.0
416	1429.0	1002.0	1027.0	1112.0	899.0
417	1502.0	1050.0	1094.0	1002.0	853.0
418	1244.0	879.0	954.0	750.0	696.0
419	1239.0	881.0	998.0	674.0	680.0
420	1344.0	976.0	1037.0	698.0	735.0
421	1565.0	1140.0	1216.0	814.0	888.0
422	1330.0	971.0	1042.0	691.0	825.0
423	1354.0	1005.0	1073.0	732.0	901.0
424	1366.0	1007.0	1073.0	795.0	899.0
425	1432.0	1071.0	1025.0	879.0	987.0
426	1269.0	930.0	930.0	813.0	919.0
427	1276.0	920.0	962.0	867.0	977.0
428	1263.0	908.0	1031.0	852.0	899.0
429	1291.0	934.0	1129.0	869.0	795.0
430	1411.0	1043.0	1177.0	829.0	787.0
431	1515.0	1137.0	1228.0	800.0	872.0
432	1567.0	1120.0	1256.0	783.0	992.0
433	1440.0	1095.0	1177.0	771.0	1072.0
434	1525.0	1157.0	1309.0	907.0	1107.0
435	1571.0	1165.0	1351.0	994.0	1108.0
436	1607.0	1255.0	1190.0	989.0	1142.0
437	1453.0	1127.0	1165.0	990.0	1105.0
438	1401.0	1062.0	1010.0	994.0	1221.0
439	1376.0	1035.0	974.0	1003.0	1199.0
440	1240.0	910.0	873.0	1083.0	1051.0
441	1194.0	858.0	856.0	1035.0	998.0
442	1222.0	861.0	896.0	951.0	848.0
443	1228.0	868.0	931.0	919.0	766.0
444	1293.0	924.0	1047.0	823.0	742.0
445	1387.0	998.0	1217.0	783.0	768.0
446	1378.0	1021.0	1159.0	683.0	746.0
447	1499.0	1149.0	1206.0	731.0	869.0
448	1443.0	1083.0	1274.0	744.0	1003.0
449	1432.0	1093.0	1300.0	748.0	1160.0
450	1528.0	1176.0	1349.0	867.0	1091.0
451	1537.0	1213.0	1181.0	996.0	1097.0
452	1405.0	1115.0	1035.0	944.0	1197.0
453	1354.0	1032.0	925.0	988.0	1324.0
454	1285.0	938.0	904.0	1080.0	1284.0
455	1223.0	866.0	892.0	1142.0	1048.0
456	1256.0	890.0	949.0	1129.0	897.0
457	1301.0	925.0	1037.0	975.0	764.0
458	1272.0	909.0	1050.0	800.0	697.0
459	1327.0	978.0	1024.0	690.0	717.0
460	1459.0	1079.0	1200.0	761.0	857.0
461	1490.0	1094.0	1213.0	768.0	956.0
462	1396.0	1055.0	1160.0	744.0	937.0
463	1423.0	1066.0	1163.0	833.0	937.0
464	1427.0	1101.0	1038.0	881.0	1047.0
465	1434.0	1076.0	1033.0	916.0	1106.0
466	1232.0	905.0	903.0	912.0	1081.0
467	1214.0	873.0	961.0	920.0	993.0
468	1309.0	941.0	1138.0	997.0	883.0
469	1355.0	990.0	1290.0	910.0	780.0
470	1567.0	1180.0	1394.0	834.0	820.0
471	1559.0	1230.0	1257.0	749.0	889.0
472	1486.0	1171.0	1227.0	754.0	1096.0
473	1453.0	1123.0	1166.0	820.0	1293.0
474	1443.0	1107.0	1162.0	980.0	1278.0
475	1429.0	1077.0	1182.0	1139.0	1173.0
476	1478.0	1125.0	1093.0	1149.0	1161.0
477	1382.0	1055.0	982.0	1057.0	1089.0
478	1286.0	947.0	906.0	1014.0	1079.0
479	1222.0	879.0	890.0	953.0	1049.0
480	1279.0	908.0	965.0	993.0	920.0
481	1288.0	916.0	1027.0	974.0	809.0
482	1467.0	1043.0	1185.0	909.0	811.0
483	1344.0	992.0	1028.0	739.0	733.0
484	1331.0	994.0	1107.0	707.0	797.0
485	1365.0	1002.0	1181.0	711.0	895.0
486	1476.0	1113.0	1246.0	770.0	963.0
487	1509.0	1141.0	1364.0	859.0	938.0
488	1530.0	1179.0	1350.0	873.0	1040.0
489	1550.0	1226.0	1287.0	849.0	1106.0
490	1518.0	1196.0	1161.0	941.0	1181.0
491	1430.0	1110.0	1106.0	991.0	1310.0
492	1465.0	1104.0	1092.0	1091.0	1342.0
493	1334.0	998.0	1062.0	1147.0	1195.0
494	1355.0	986.0	1061.0	1131.0	1037.0
495	1396.0	1036.0	1068.0	1071.0	983.0
496	1312.0	967.0	1089.0	928.0	880.0
497	1431.0	1057.0	1150.0	913.0	969.0
498	1418.0	1061.0	1172.0	837.0	923.0
499	1445.0	1078.0	1195.0	882.0	951.0
500	1495.0	1136.0	1110.0	880.0	1035.0
501	1364.0	1037.0	1007.0	864.0	1026.0
502	1332.0	979.0	1024.0	917.0	1089.0
503	1377.0	992.0	1174.0	947.0	1068.0
504	1447.0	1050.0	1450.0	988.0	933.0
505	1675.0	1231.0	1507.0	956.0	858.0
506	1699.0	1367.0	1265.0	823.0	876.0
507	1536.0	1213.0	1463.0	795.0	1092.0
508	1785.0	1355.0	1724.0	916.0	1519.0
509	1756.0	1419.0	1565.0	987.0	1349.0
510	1721.0	1406.0	1534.0	1258.0	1240.0
511	1747.0	1401.0	1334.0	1211.0	1550.0
512	1605.0	1306.0	1112.0	1125.0	1668.0
513	1440.0	1105.0	1026.0	1348.0	1583.0
514	1249.0	915.0	962.0	1363.0	1443.0
515	1279.0	920.0	1042.0	1303.0	1104.0
516	1376.0	1006.0	1058.0	1287.0	902.0
517	1332.0	996.0	1021.0	1009.0	814.0
518	1317.0	962.0	1127.0	822.0	861.0
519	1370.0	1005.0	1156.0	753.0	917.0
520	1419.0	1086.0	1151.0	807.0	884.0
521	1436.0	1087.0	1219.0	876.0	934.0
522	1458.0	1103.0	1146.0	824.0	1062.0
523	1397.0	1075.0	1039.0	834.0	1059.0
524	1344.0	1016.0	1052.0	958.0	1076.0
525	1333.0	982.0	1196.0	964.0	1111.0
526	1487.0	1086.0	1389.0	984.0	1029.0
527	1631.0	1247.0	1401.0	1025.0	944.0
528	1508.0	1199.0	1346.0	897.0	941.0
529	1632.0	1273.0	1513.0	878.0	1209.0
530	1667.0	1309.0	1365.0	887.0	1318.0
531	1625.0	1305.0	1307.0	1067.0	1342.0
532	1598.0	1233.0	1337.0	1202.0	1426.0
533	1578.0	1218.0	1206.0	1184.0	1483.0
534	1486.0	1147.0	1073.0	1207.0	1271.0
535	1358.0	1019.0	1061.0	1252.0	1207.0
536	1392.0	1017.0	1102.0	1132.0	1190.0
537	1366.0	1021.0	1010.0	1070.0	1010.0
538	1325.0	979.0	1073.0	1044.0	898.0
539	1327.0	966.0	1210.0	910.0	931.0
540	1552.0	1153.0	1308.0	884.0	962.0
541	1543.0	1195.0	1266.0	905.0	914.0
542	1477.0	1126.0	1297.0	853.0	1009.0
543	1482.0	1133.0	1295.0	794.0	1173.0
544	1522.0	1191.0	1357.0	899.0	1163.0
545	1569.0	1215.0	1535.0	1047.0	1168.0
546	1710.0	1335.0	1544.0	1033.0	1245.0
547	1663.0	1364.0	1380.0	1007.0	1240.0
548	1634.0	1309.0	1429.0	1112.0	1384.0
549	1642.0	1298.0	1340.0	1127.0	1561.0
550	1508.0	1194.0	1255.0	1157.0	1436.0
551	1582.0	1224.0	1314.0	1353.0	1382.0
552	1506.0	1169.0	1316.0	1270.0	1325.0
553	1578.0	1214.0	1329.0	1204.0	1243.0
554	1488.0	1171.0	1213.0	1134.0	1166.0
555	1458.0	1134.0	1144.0	1071.0	1188.0
556	1484.0	1150.0	1091.0	1091.0	1290.0
557	1378.0	1030.0	1141.0	1078.0	1246.0
558	1420.0	1033.0	1379.0	1110.0	1210.0
559	1565.0	1152.0	1561.0	1060.0	1013.0
560	1828.0	1431.0	1441.0	1066.0	955.0
561	1607.0	1311.0	1296.0	911.0	1042.0
