/* Tiempo de exposicion:	12	9	9	6	6
/* Numero de Scans	1	1	1	1	1
/* Scans Ignorados	0	0	0	0	0
/* Modo de Adquiquisicion	1 	1 	1 	1 	1 
/* Temperatura del detector	0 	0 	0 	0 	0 
/*Red	1	1	1	1	1
/*Posicion del Contador	950	950	950	950	950
/*Archivo:	barridoP_0008.OMAIII	barridoP_0018.OMAIII	barridoP_0028.OMAIII	barridoP_0038.OMAIII	barridoP_0048.OMAIII
585	864.0	684.0	696.0	497.0	503.0
586	843.0	665.0	679.0	478.0	491.0
587	848.0	669.0	681.0	480.0	494.0
588	835.0	659.0	672.0	478.0	494.0
589	877.0	688.0	703.0	499.0	509.0
590	813.0	633.0	652.0	463.0	467.0
591	862.0	671.0	692.0	493.0	494.0
592	847.0	660.0	686.0	505.0	498.0
593	820.0	641.0	662.0	489.0	485.0
594	840.0	661.0	674.0	489.0	492.0
595	854.0	675.0	681.0	495.0	495.0
596	818.0	660.0	657.0	482.0	478.0
597	842.0	688.0	673.0	487.0	485.0
598	826.0	682.0	661.0	470.0	469.0
599	888.0	718.0	713.0	493.0	501.0
600	896.0	714.0	730.0	502.0	520.0
601	847.0	672.0	693.0	476.0	507.0
602	845.0	661.0	681.0	472.0	506.0
603	906.0	703.0	728.0	500.0	527.0
604	833.0	655.0	676.0	472.0	493.0
605	831.0	655.0	670.0	472.0	491.0
606	865.0	683.0	694.0	490.0	502.0
607	813.0	643.0	648.0	470.0	472.0
608	854.0	679.0	684.0	511.0	499.0
609	881.0	697.0	703.0	537.0	506.0
610	853.0	674.0	679.0	523.0	489.0
611	833.0	654.0	664.0	500.0	476.0
612	861.0	677.0	685.0	510.0	496.0
613	883.0	692.0	703.0	508.0	503.0
614	864.0	673.0	688.0	484.0	487.0
615	893.0	690.0	714.0	493.0	502.0
616	878.0	674.0	712.0	489.0	502.0
617	892.0	677.0	732.0	492.0	514.0
618	848.0	645.0	702.0	469.0	509.0
619	839.0	644.0	684.0	471.0	518.0
620	859.0	666.0	698.0	492.0	528.0
621	907.0	707.0	726.0	515.0	538.0
622	833.0	653.0	663.0	469.0	486.0
623	831.0	652.0	660.0	464.0	476.0
624	922.0	727.0	735.0	519.0	526.0
625	879.0	693.0	700.0	497.0	501.0
626	865.0	682.0	689.0	486.0	491.0
627	844.0	668.0	675.0	477.0	483.0
628	856.0	687.0	688.0	491.0	499.0
629	855.0	693.0	686.0	485.0	496.0
630	822.0	675.0	654.0	464.0	476.0
631	829.0	675.0	658.0	464.0	475.0
632	891.0	714.0	708.0	503.0	508.0
633	834.0	670.0	668.0	472.0	477.0
634	823.0	658.0	659.0	466.0	470.0
635	805.0	640.0	643.0	456.0	462.0
636	917.0	733.0	734.0	526.0	529.0
637	851.0	684.0	679.0	492.0	494.0
638	814.0	651.0	648.0	469.0	469.0
639	844.0	671.0	668.0	488.0	478.0
640	842.0	669.0	669.0	500.0	483.0
641	842.0	662.0	670.0	505.0	479.0
642	811.0	636.0	647.0	484.0	458.0
643	829.0	649.0	660.0	482.0	470.0
644	857.0	678.0	687.0	500.0	494.0
645	885.0	704.0	709.0	511.0	507.0
646	861.0	692.0	685.0	489.0	491.0
647	828.0	675.0	663.0	473.0	473.0
648	887.0	719.0	716.0	507.0	511.0
649	846.0	672.0	692.0	480.0	490.0
650	883.0	699.0	720.0	496.0	521.0
651	873.0	689.0	699.0	484.0	518.0
652	909.0	717.0	731.0	510.0	537.0
653	862.0	679.0	696.0	483.0	506.0
654	1396.0	1080.0	1098.0	757.0	777.0
655	826.0	643.0	664.0	465.0	477.0
656	886.0	692.0	714.0	511.0	516.0
657	832.0	647.0	669.0	489.0	487.0
658	853.0	662.0	681.0	511.0	495.0
659	851.0	659.0	673.0	513.0	487.0
660	906.0	710.0	723.0	544.0	525.0
661	842.0	662.0	672.0	497.0	485.0
662	840.0	662.0	667.0	486.0	476.0
663	840.0	662.0	668.0	480.0	472.0
664	860.0	682.0	692.0	493.0	493.0
665	841.0	660.0	679.0	469.0	480.0
666	871.0	669.0	707.0	475.0	494.0
667	885.0	680.0	724.0	482.0	516.0
668	931.0	724.0	755.0	511.0	562.0
669	888.0	691.0	714.0	488.0	533.0
670	844.0	661.0	679.0	462.0	494.0
671	875.0	691.0	700.0	480.0	506.0
672	867.0	690.0	693.0	487.0	507.0
673	831.0	660.0	664.0	468.0	482.0
674	855.0	678.0	681.0	482.0	486.0
675	873.0	692.0	694.0	500.0	497.0
676	813.0	653.0	649.0	479.0	472.0
677	875.0	704.0	692.0	506.0	500.0
678	836.0	682.0	662.0	480.0	474.0
679	818.0	674.0	647.0	469.0	460.0
680	823.0	686.0	655.0	477.0	471.0
681	831.0	688.0	662.0	476.0	470.0
682	830.0	679.0	660.0	472.0	463.0
683	877.0	698.0	696.0	496.0	491.0
684	842.0	666.0	677.0	484.0	484.0
685	836.0	658.0	670.0	477.0	484.0
686	832.0	653.0	663.0	470.0	480.0
687	892.0	706.0	710.0	503.0	508.0
688	879.0	705.0	702.0	505.0	506.0
689	916.0	741.0	729.0	527.0	520.0
690	845.0	679.0	676.0	493.0	481.0
691	925.0	729.0	736.0	542.0	527.0
692	859.0	683.0	690.0	520.0	502.0
693	889.0	702.0	713.0	535.0	513.0
694	859.0	675.0	683.0	505.0	494.0
695	825.0	650.0	658.0	476.0	473.0
696	939.0	742.0	748.0	533.0	534.0
697	890.0	707.0	711.0	495.0	502.0
698	882.0	709.0	710.0	489.0	499.0
699	884.0	708.0	715.0	492.0	506.0
700	888.0	700.0	726.0	508.0	522.0
701	884.0	691.0	724.0	507.0	525.0
702	892.0	697.0	722.0	509.0	537.0
703	895.0	700.0	719.0	507.0	533.0
704	850.0	674.0	683.0	490.0	505.0
705	848.0	669.0	678.0	482.0	491.0
706	834.0	648.0	663.0	469.0	470.0
707	880.0	680.0	701.0	492.0	494.0
708	905.0	705.0	730.0	519.0	517.0
709	865.0	682.0	703.0	512.0	504.0
710	837.0	668.0	676.0	506.0	494.0
711	850.0	684.0	681.0	505.0	497.0
712	884.0	712.0	708.0	518.0	518.0
713	856.0	686.0	684.0	494.0	495.0
714	861.0	681.0	687.0	489.0	491.0
715	857.0	666.0	684.0	479.0	483.0
716	890.0	685.0	715.0	495.0	504.0
717	886.0	675.0	722.0	487.0	504.0
718	857.0	652.0	704.0	466.0	498.0
719	860.0	665.0	703.0	477.0	522.0
720	852.0	663.0	691.0	487.0	523.0
721	869.0	675.0	700.0	500.0	515.0
722	845.0	655.0	674.0	491.0	490.0
723	878.0	683.0	697.0	510.0	500.0
724	845.0	665.0	675.0	499.0	490.0
725	853.0	670.0	679.0	494.0	489.0
726	877.0	685.0	695.0	493.0	496.0
727	843.0	657.0	668.0	471.0	475.0
728	862.0	674.0	689.0	486.0	489.0
729	894.0	698.0	713.0	500.0	506.0
730	841.0	654.0	678.0	465.0	477.0
731	834.0	654.0	676.0	462.0	481.0
732	853.0	683.0	691.0	480.0	507.0
733	845.0	688.0	682.0	474.0	502.0
734	850.0	694.0	679.0	475.0	496.0
735	912.0	743.0	723.0	508.0	520.0
736	859.0	699.0	687.0	489.0	495.0
737	873.0	698.0	698.0	495.0	501.0
738	834.0	659.0	665.0	471.0	478.0
739	851.0	669.0	677.0	482.0	486.0
740	848.0	671.0	677.0	492.0	492.0
741	819.0	650.0	654.0	478.0	474.0
742	906.0	712.0	716.0	517.0	508.0
743	831.0	656.0	660.0	483.0	470.0
744	881.0	699.0	700.0	522.0	502.0
745	834.0	660.0	665.0	499.0	477.0
746	855.0	673.0	680.0	509.0	485.0
747	850.0	669.0	676.0	504.0	481.0
748	875.0	693.0	700.0	512.0	502.0
749	866.0	691.0	690.0	491.0	495.0
750	854.0	684.0	682.0	476.0	488.0
751	878.0	703.0	701.0	482.0	496.0
752	907.0	733.0	734.0	500.0	519.0
753	889.0	714.0	718.0	487.0	514.0
754	962.0	755.0	777.0	524.0	553.0
755	863.0	669.0	703.0	477.0	508.0
756	860.0	672.0	698.0	489.0	522.0
757	848.0	665.0	682.0	482.0	509.0
758	822.0	647.0	656.0	469.0	482.0
759	834.0	652.0	661.0	475.0	476.0
760	869.0	685.0	692.0	505.0	498.0
761	869.0	681.0	689.0	507.0	492.0
762	828.0	647.0	658.0	489.0	468.0
763	856.0	665.0	680.0	508.0	481.0
764	893.0	697.0	714.0	543.0	513.0
765	850.0	662.0	676.0	508.0	486.0
766	829.0	645.0	660.0	480.0	471.0
767	888.0	686.0	703.0	495.0	496.0
768	886.0	686.0	709.0	499.0	505.0
769	911.0	703.0	730.0	502.0	515.0
770	871.0	666.0	700.0	477.0	494.0
771	910.0	689.0	734.0	489.0	514.0
772	903.0	694.0	742.0	496.0	530.0
773	866.0	672.0	707.0	479.0	522.0
774	865.0	679.0	698.0	480.0	522.0
775	848.0	671.0	677.0	471.0	502.0
776	863.0	693.0	690.0	488.0	505.0
777	844.0	681.0	671.0	475.0	484.0
778	818.0	672.0	651.0	461.0	466.0
779	863.0	721.0	682.0	482.0	487.0
780	856.0	781.0	684.0	490.0	494.0
781	846.0	981.0	673.0	481.0	482.0
782	855.0	1324.0	679.0	486.0	485.0
783	832.0	1800.0	659.0	472.0	471.0
784	854.0	2638.0	677.0	491.0	488.0
785	839.0	3323.0	665.0	481.0	477.0
786	846.0	2484.0	671.0	482.0	477.0
787	823.0	1482.0	652.0	470.0	463.0
788	847.0	1094.0	677.0	496.0	486.0
789	870.0	873.0	691.0	508.0	492.0
790	855.0	747.0	679.0	509.0	483.0
791	1604.0	1279.0	1247.0	912.0	864.0
792	860.0	710.0	687.0	644.0	497.0
793	875.0	707.0	697.0	893.0	498.0
794	867.0	691.0	689.0	1239.0	491.0
795	873.0	687.0	693.0	1799.0	490.0
796	881.0	691.0	705.0	2675.0	501.0
797	882.0	686.0	707.0	2823.0	498.0
798	874.0	670.0	699.0	1694.0	489.0
799	938.0	674.0	737.0	1064.0	496.0
800	1176.0	698.0	917.0	778.0	533.0
801	1530.0	703.0	1271.0	608.0	593.0
802	2003.0	690.0	1750.0	529.0	798.0
803	2812.0	705.0	2558.0	526.0	1158.0
804	3346.0	687.0	3645.0	516.0	1672.0
805	2425.0	672.0	3472.0	493.0	2519.0
806	1656.0	726.0	2076.0	526.0	3299.0
807	1223.0	673.0	1352.0	485.0	2367.0
808	1011.0	685.0	1000.0	497.0	1361.0
809	929.0	689.0	819.0	501.0	931.0
810	876.0	660.0	731.0	490.0	671.0
811	900.0	683.0	739.0	507.0	574.0
812	873.0	675.0	714.0	508.0	544.0
813	878.0	681.0	707.0	513.0	532.0
814	864.0	674.0	692.0	506.0	508.0
815	835.0	649.0	670.0	480.0	481.0
816	886.0	688.0	712.0	509.0	516.0
817	1033.0	791.0	821.0	573.0	582.0
818	859.0	660.0	691.0	479.0	491.0
819	925.0	710.0	742.0	516.0	527.0
820	932.0	716.0	745.0	528.0	539.0
821	893.0	679.0	715.0	493.0	509.0
822	861.0	659.0	695.0	474.0	498.0
823	863.0	676.0	692.0	477.0	505.0
824	861.0	683.0	689.0	486.0	511.0
825	881.0	702.0	704.0	494.0	509.0
826	834.0	666.0	666.0	466.0	479.0
827	896.0	702.0	715.0	493.0	507.0
828	869.0	684.0	706.0	491.0	508.0
829	850.0	668.0	683.0	478.0	500.0
830	859.0	671.0	683.0	482.0	501.0
831	860.0	670.0	683.0	483.0	492.0
832	864.0	675.0	688.0	497.0	498.0
833	853.0	661.0	679.0	486.0	486.0
834	832.0	642.0	661.0	474.0	471.0
835	845.0	654.0	669.0	482.0	478.0
836	857.0	668.0	681.0	501.0	494.0
837	840.0	650.0	667.0	491.0	476.0
838	848.0	655.0	672.0	489.0	477.0
839	847.0	651.0	671.0	476.0	473.0
840	887.0	687.0	710.0	504.0	508.0
841	880.0	678.0	698.0	492.0	502.0
842	853.0	656.0	679.0	474.0	485.0
843	858.0	658.0	683.0	470.0	483.0
844	898.0	693.0	719.0	498.0	516.0
845	937.0	724.0	753.0	510.0	532.0
846	850.0	662.0	683.0	465.0	495.0
847	839.0	653.0	669.0	460.0	487.0
848	882.0	688.0	702.0	491.0	512.0
849	875.0	683.0	694.0	485.0	500.0
850	853.0	671.0	677.0	474.0	486.0
851	862.0	679.0	684.0	478.0	488.0
852	844.0	667.0	674.0	481.0	488.0
853	857.0	674.0	680.0	486.0	490.0
854	845.0	663.0	668.0	475.0	477.0
855	852.0	667.0	676.0	483.0	483.0
856	865.0	682.0	685.0	497.0	493.0
857	848.0	668.0	673.0	489.0	481.0
858	846.0	660.0	668.0	482.0	473.0
859	837.0	651.0	661.0	472.0	470.0
860	902.0	703.0	715.0	512.0	511.0
861	856.0	667.0	679.0	488.0	485.0
862	865.0	672.0	685.0	493.0	487.0
863	819.0	633.0	649.0	462.0	460.0
864	1058.0	817.0	834.0	583.0	588.0
865	873.0	679.0	697.0	488.0	496.0
866	826.0	649.0	661.0	461.0	474.0
867	865.0	684.0	685.0	479.0	493.0
868	871.0	692.0	693.0	491.0	502.0
869	872.0	682.0	693.0	485.0	493.0
870	837.0	649.0	669.0	462.0	474.0
871	832.0	648.0	662.0	460.0	477.0
872	873.0	687.0	695.0	492.0	510.0
873	835.0	656.0	662.0	466.0	477.0
874	949.0	743.0	748.0	521.0	529.0
875	829.0	655.0	655.0	461.0	467.0
876	838.0	666.0	666.0	474.0	479.0
877	864.0	681.0	684.0	489.0	490.0
878	860.0	673.0	678.0	490.0	487.0
879	817.0	638.0	644.0	471.0	461.0
880	843.0	659.0	667.0	489.0	480.0
881	866.0	672.0	680.0	490.0	485.0
882	810.0	629.0	638.0	456.0	455.0
883	838.0	650.0	659.0	465.0	467.0
884	878.0	684.0	694.0	496.0	496.0
885	899.0	694.0	711.0	501.0	500.0
886	861.0	660.0	683.0	479.0	478.0
887	846.0	647.0	673.0	472.0	476.0
888	849.0	659.0	682.0	487.0	496.0
889	896.0	698.0	710.0	504.0	518.0
890	840.0	653.0	663.0	467.0	479.0
891	863.0	670.0	679.0	475.0	484.0
892	840.0	657.0	666.0	469.0	477.0
893	842.0	657.0	666.0	467.0	474.0
894	840.0	654.0	665.0	462.0	472.0
895	899.0	697.0	711.0	488.0	501.0
896	868.0	680.0	695.0	485.0	499.0
897	851.0	665.0	675.0	474.0	490.0
898	855.0	667.0	674.0	474.0	488.0
899	844.0	660.0	663.0	468.0	477.0
900	833.0	657.0	661.0	475.0	477.0
901	847.0	663.0	666.0	474.0	475.0
902	862.0	676.0	678.0	482.0	481.0
903	832.0	655.0	652.0	464.0	463.0
904	828.0	660.0	655.0	472.0	469.0
905	909.0	720.0	713.0	510.0	506.0
906	834.0	665.0	657.0	472.0	469.0
907	836.0	663.0	656.0	471.0	466.0
908	874.0	697.0	690.0	498.0	494.0
909	871.0	688.0	685.0	485.0	485.0
910	854.0	675.0	672.0	476.0	477.0
911	857.0	677.0	673.0	472.0	477.0
912	868.0	693.0	688.0	489.0	494.0
913	841.0	667.0	665.0	468.0	472.0
914	863.0	681.0	683.0	482.0	487.0
915	816.0	642.0	647.0	457.0	458.0
916	886.0	700.0	705.0	511.0	509.0
917	877.0	688.0	691.0	501.0	497.0
918	864.0	676.0	680.0	493.0	486.0
919	830.0	648.0	652.0	476.0	463.0
920	923.0	725.0	727.0	532.0	519.0
921	834.0	654.0	658.0	478.0	468.0
922	870.0	680.0	687.0	493.0	487.0
923	833.0	650.0	657.0	472.0	465.0
924	854.0	674.0	683.0	495.0	487.0
925	850.0	674.0	680.0	483.0	485.0
926	862.0	682.0	686.0	485.0	497.0
927	822.0	647.0	657.0	461.0	471.0
928	896.0	712.0	716.0	507.0	520.0
929	881.0	702.0	702.0	492.0	509.0
930	849.0	667.0	673.0	469.0	486.0
931	857.0	663.0	677.0	465.0	480.0
932	972.0	754.0	778.0	541.0	553.0
933	858.0	667.0	686.0	478.0	496.0
934	877.0	680.0	697.0	489.0	508.0
935	829.0	641.0	657.0	463.0	473.0
936	852.0	667.0	679.0	493.0	495.0
937	843.0	660.0	665.0	488.0	481.0
938	853.0	668.0	671.0	492.0	484.0
939	835.0	654.0	658.0	477.0	468.0
940	848.0	670.0	673.0	497.0	486.0
941	856.0	672.0	676.0	496.0	483.0
942	847.0	662.0	668.0	480.0	474.0
943	838.0	647.0	660.0	464.0	465.0
944	870.0	672.0	693.0	487.0	492.0
945	876.0	675.0	702.0	484.0	496.0
946	879.0	679.0	701.0	481.0	503.0
947	850.0	660.0	677.0	465.0	488.0
948	876.0	683.0	701.0	486.0	504.0
949	900.0	700.0	719.0	493.0	513.0
950	847.0	663.0	674.0	471.0	493.0
951	875.0	684.0	689.0	487.0	503.0
952	1472.0	1135.0	1143.0	800.0	806.0
953	826.0	647.0	653.0	469.0	471.0
954	861.0	672.0	675.0	482.0	483.0
955	818.0	640.0	642.0	456.0	457.0
956	873.0	687.0	692.0	493.0	495.0
957	848.0	666.0	670.0	475.0	476.0
958	871.0	684.0	687.0	488.0	488.0
959	830.0	651.0	654.0	466.0	465.0
960	870.0	687.0	690.0	495.0	493.0
961	909.0	705.0	707.0	504.0	505.0
962	864.0	679.0	681.0	486.0	488.0
963	845.0	662.0	666.0	470.0	477.0
964	841.0	661.0	665.0	474.0	481.0
965	829.0	648.0	655.0	465.0	469.0
966	850.0	658.0	669.0	470.0	474.0
967	841.0	651.0	663.0	465.0	469.0
968	852.0	664.0	677.0	478.0	484.0
969	850.0	663.0	675.0	476.0	484.0
970	837.0	655.0	663.0	469.0	475.0
971	832.0	654.0	655.0	468.0	471.0
972	846.0	674.0	670.0	486.0	486.0
973	864.0	693.0	681.0	492.0	489.0
974	876.0	700.0	688.0	491.0	489.0
975	833.0	661.0	655.0	463.0	462.0
976	867.0	690.0	687.0	489.0	493.0
977	840.0	670.0	663.0	468.0	474.0
978	851.0	681.0	673.0	472.0	478.0
979	845.0	681.0	668.0	466.0	473.0
980	847.0	691.0	674.0	476.0	484.0
981	857.0	706.0	682.0	482.0	490.0
982	869.0	706.0	687.0	485.0	493.0
983	837.0	669.0	661.0	473.0	475.0
984	879.0	702.0	696.0	508.0	503.0
985	863.0	681.0	679.0	502.0	488.0
986	827.0	650.0	650.0	477.0	463.0
987	834.0	654.0	656.0	475.0	467.0
988	860.0	678.0	682.0	498.0	487.0
989	843.0	663.0	666.0	487.0	474.0
990	859.0	675.0	678.0	496.0	481.0
991	874.0	688.0	690.0	508.0	487.0
992	852.0	678.0	680.0	510.0	484.0
993	850.0	681.0	683.0	508.0	482.0
994	888.0	704.0	708.0	516.0	508.0
995	842.0	660.0	671.0	480.0	491.0
996	891.0	695.0	711.0	505.0	514.0
997	890.0	688.0	707.0	495.0	504.0
998	872.0	668.0	695.0	475.0	490.0
999	853.0	650.0	687.0	463.0	483.0
1000	896.0	683.0	728.0	493.0	521.0
1001	882.0	672.0	720.0	485.0	519.0
1002	858.0	662.0	697.0	480.0	518.0
1003	892.0	694.0	712.0	504.0	535.0
1004	876.0	691.0	699.0	514.0	520.0
1005	855.0	682.0	678.0	507.0	495.0
1006	848.0	685.0	669.0	492.0	485.0
1007	847.0	699.0	667.0	478.0	477.0
1008	875.0	730.0	695.0	500.0	499.0
1009	873.0	708.0	689.0	491.0	492.0
1010	896.0	709.0	709.0	499.0	502.0
1011	891.0	695.0	706.0	491.0	497.0
1012	919.0	713.0	738.0	510.0	524.0
1013	883.0	681.0	718.0	487.0	508.0
1014	877.0	682.0	707.0	487.0	520.0
1015	846.0	662.0	673.0	475.0	505.0
1016	853.0	672.0	679.0	490.0	499.0
1017	889.0	698.0	703.0	512.0	507.0
1018	874.0	685.0	689.0	515.0	493.0
1019	839.0	659.0	663.0	515.0	475.0
1020	903.0	712.0	715.0	558.0	515.0
1021	851.0	670.0	673.0	508.0	484.0
1022	879.0	692.0	694.0	504.0	494.0
1023	847.0	674.0	670.0	479.0	477.0
1024	886.0	716.0	703.0	496.0	499.0
