/* Tiempo de exposicion:	15	12	9	9	6
/* Numero de Scans	1	1	1	1	1
/* Scans Ignorados	0	0	0	0	0
/* Modo de Adquiquisicion	1 	1 	1 	1 	1 
/* Temperatura del detector	0 	0 	0 	0 	0 
/*Red	2	2	2	2	2
/*Posicion del Contador	485	485	485	485	485
/*Archivo:	barridoP_0001.OMAIII	barridoP_0011.OMAIII	barridoP_0021.OMAIII	barridoP_0031.OMAIII	barridoP_0041.OMAIII
191	1519.0	1444.0	1382.0	1716.0	1101.0
192	1806.0	1676.0	1326.0	1704.0	1105.0
193	1759.0	1626.0	1246.0	1556.0	1140.0
194	1739.0	1738.0	1358.0	1524.0	1224.0
195	1754.0	1660.0	1520.0	1690.0	1359.0
196	1623.0	1514.0	1490.0	1701.0	1218.0
197	1651.0	1467.0	1345.0	1483.0	1108.0
198	1804.0	1703.0	1281.0	1598.0	1092.0
199	1792.0	1882.0	1425.0	1653.0	1288.0
200	1666.0	1632.0	1427.0	1688.0	1284.0
201	1680.0	1629.0	1512.0	1632.0	1274.0
202	1773.0	1588.0	1416.0	1569.0	1155.0
203	1722.0	1700.0	1304.0	1607.0	1080.0
204	1674.0	1701.0	1293.0	1673.0	1192.0
205	1790.0	1625.0	1494.0	1711.0	1366.0
206	1743.0	1652.0	1543.0	1576.0	1276.0
207	1750.0	1594.0	1419.0	1624.0	1205.0
208	1678.0	1758.0	1415.0	1696.0	1188.0
209	1688.0	1613.0	1338.0	1697.0	1198.0
210	1725.0	1603.0	1458.0	1768.0	1337.0
211	1779.0	1668.0	1500.0	1850.0	1179.0
212	1802.0	1705.0	1337.0	1874.0	1198.0
213	1924.0	1708.0	1444.0	2103.0	1221.0
214	1818.0	1564.0	1342.0	1998.0	1225.0
215	2024.0	1659.0	1498.0	2013.0	1295.0
216	2001.0	1681.0	1403.0	2282.0	1153.0
217	1986.0	1729.0	1389.0	2166.0	1246.0
218	2175.0	1789.0	1413.0	2441.0	1230.0
219	2503.0	2126.0	1697.0	2902.0	1454.0
220	2229.0	1878.0	1450.0	2753.0	1188.0
221	2527.0	2088.0	1407.0	3027.0	1247.0
222	2504.0	1952.0	1409.0	2627.0	1248.0
223	2722.0	2015.0	1456.0	2354.0	1279.0
224	2520.0	2191.0	1460.0	2245.0	1305.0
225	2297.0	2103.0	1548.0	1892.0	1400.0
226	2267.0	2421.0	1592.0	1611.0	1382.0
227	2113.0	2633.0	1690.0	1390.0	1578.0
228	1725.0	2661.0	1770.0	876.0	1584.0
229	1601.0	2845.0	1758.0	764.0	1511.0
230	1227.0	2471.0	1739.0	721.0	1707.0
231	1073.0	2304.0	1956.0	708.0	1690.0
232	1075.0	2212.0	1873.0	727.0	1786.0
233	1071.0	1867.0	2117.0	723.0	2057.0
234	1008.0	1610.0	2260.0	678.0	2098.0
235	1041.0	1349.0	2382.0	697.0	2313.0
236	1012.0	975.0	2544.0	679.0	2208.0
237	1031.0	900.0	2269.0	686.0	1879.0
238	1088.0	931.0	2084.0	718.0	1821.0
239	1058.0	904.0	1985.0	698.0	1593.0
240	1011.0	868.0	1660.0	675.0	1273.0
241	1008.0	864.0	1417.0	670.0	1096.0
242	1013.0	861.0	1182.0	665.0	747.0
243	1023.0	868.0	843.0	672.0	563.0
244	1054.0	893.0	752.0	693.0	547.0
245	1006.0	853.0	703.0	661.0	518.0
246	1029.0	866.0	706.0	670.0	516.0
247	987.0	833.0	678.0	650.0	498.0
248	1018.0	859.0	700.0	678.0	515.0
249	998.0	838.0	684.0	674.0	502.0
250	1020.0	848.0	685.0	674.0	496.0
251	1030.0	850.0	685.0	673.0	498.0
252	1043.0	859.0	692.0	687.0	506.0
253	1013.0	838.0	674.0	684.0	491.0
254	1093.0	897.0	712.0	746.0	515.0
255	1042.0	850.0	677.0	726.0	489.0
256	1128.0	914.0	723.0	734.0	523.0
257	1019.0	817.0	639.0	632.0	465.0
258	1031.0	844.0	658.0	649.0	473.0
259	1018.0	848.0	663.0	655.0	477.0
260	980.0	828.0	646.0	637.0	469.0
261	1022.0	875.0	670.0	661.0	485.0
262	1072.0	938.0	701.0	692.0	504.0
263	1007.0	895.0	666.0	652.0	485.0
264	1056.0	897.0	708.0	688.0	514.0
265	1014.0	843.0	677.0	661.0	488.0
266	983.0	813.0	647.0	637.0	468.0
267	1072.0	885.0	708.0	695.0	516.0
268	1053.0	870.0	710.0	688.0	525.0
269	1046.0	861.0	719.0	680.0	538.0
270	1033.0	848.0	723.0	669.0	511.0
271	1018.0	837.0	680.0	656.0	477.0
272	1049.0	866.0	686.0	678.0	491.0
273	986.0	815.0	642.0	637.0	461.0
274	1244.0	1022.0	794.0	793.0	561.0
275	1018.0	843.0	658.0	661.0	470.0
276	1023.0	849.0	662.0	671.0	477.0
277	974.0	806.0	629.0	642.0	454.0
278	1101.0	906.0	704.0	713.0	501.0
279	1008.0	829.0	646.0	645.0	461.0
280	1054.0	864.0	679.0	675.0	489.0
281	1029.0	848.0	668.0	662.0	480.0
282	1040.0	857.0	670.0	666.0	478.0
283	1017.0	840.0	659.0	654.0	469.0
284	1001.0	834.0	655.0	648.0	472.0
285	1012.0	846.0	659.0	656.0	475.0
286	976.0	809.0	631.0	628.0	449.0
287	1054.0	866.0	673.0	675.0	478.0
288	1008.0	829.0	651.0	654.0	469.0
289	986.0	812.0	637.0	639.0	461.0
290	1021.0	837.0	658.0	655.0	471.0
291	1054.0	867.0	684.0	681.0	493.0
292	986.0	813.0	648.0	643.0	470.0
293	1001.0	824.0	651.0	650.0	464.0
294	965.0	795.0	621.0	632.0	442.0
295	1008.0	830.0	645.0	665.0	459.0
296	1014.0	834.0	650.0	671.0	467.0
297	1004.0	819.0	640.0	647.0	458.0
298	1014.0	826.0	641.0	646.0	455.0
299	986.0	809.0	630.0	635.0	450.0
300	1017.0	840.0	655.0	657.0	471.0
301	994.0	823.0	641.0	641.0	464.0
302	954.0	790.0	613.0	610.0	438.0
303	1005.0	839.0	645.0	644.0	460.0
304	1015.0	845.0	655.0	656.0	471.0
305	1003.0	828.0	646.0	646.0	466.0
306	1007.0	829.0	644.0	646.0	460.0
307	1031.0	849.0	661.0	662.0	474.0
308	1055.0	869.0	682.0	682.0	495.0
309	991.0	814.0	643.0	641.0	472.0
310	986.0	808.0	639.0	638.0	469.0
311	993.0	813.0	648.0	640.0	461.0
312	1076.0	883.0	693.0	696.0	496.0
313	1065.0	875.0	683.0	688.0	488.0
314	989.0	811.0	631.0	640.0	449.0
315	1018.0	834.0	649.0	662.0	462.0
316	1080.0	884.0	689.0	703.0	492.0
317	1078.0	881.0	684.0	689.0	488.0
318	1030.0	841.0	651.0	654.0	463.0
319	1062.0	870.0	674.0	676.0	477.0
320	1005.0	831.0	647.0	651.0	464.0
321	984.0	814.0	635.0	640.0	457.0
322	1051.0	865.0	668.0	678.0	475.0
323	994.0	826.0	638.0	654.0	455.0
324	1072.0	889.0	688.0	717.0	493.0
325	1015.0	831.0	651.0	686.0	468.0
326	1057.0	859.0	669.0	683.0	475.0
327	1065.0	861.0	674.0	678.0	479.0
328	1024.0	837.0	659.0	663.0	475.0
329	1256.0	1023.0	804.0	797.0	572.0
330	1024.0	843.0	663.0	660.0	474.0
331	1005.0	833.0	652.0	649.0	462.0
332	1090.0	914.0	701.0	705.0	499.0
333	1034.0	870.0	661.0	666.0	473.0
334	1049.0	867.0	668.0	671.0	475.0
335	992.0	817.0	633.0	636.0	454.0
336	997.0	823.0	644.0	645.0	467.0
337	1015.0	843.0	657.0	656.0	478.0
338	1045.0	860.0	675.0	670.0	494.0
339	938.0	773.0	618.0	603.0	463.0
340	975.0	806.0	652.0	631.0	477.0
341	1048.0	864.0	685.0	677.0	490.0
342	967.0	794.0	623.0	624.0	444.0
343	994.0	817.0	638.0	644.0	456.0
344	1003.0	825.0	648.0	653.0	468.0
345	1030.0	845.0	662.0	665.0	475.0
346	1025.0	840.0	656.0	659.0	469.0
347	986.0	809.0	632.0	635.0	451.0
348	995.0	819.0	642.0	652.0	461.0
349	1005.0	826.0	643.0	663.0	459.0
350	992.0	815.0	631.0	658.0	449.0
351	1022.0	837.0	648.0	672.0	461.0
352	999.0	819.0	639.0	650.0	460.0
353	1067.0	872.0	679.0	689.0	485.0
354	1033.0	845.0	654.0	664.0	463.0
355	995.0	816.0	633.0	644.0	450.0
356	1022.0	845.0	656.0	673.0	472.0
357	1005.0	834.0	645.0	667.0	463.0
358	1002.0	833.0	638.0	672.0	456.0
359	983.0	810.0	624.0	658.0	446.0
360	1043.0	844.0	658.0	680.0	473.0
361	985.0	795.0	621.0	630.0	447.0
362	1073.0	873.0	678.0	687.0	485.0
363	982.0	807.0	630.0	641.0	457.0
364	1026.0	851.0	668.0	681.0	491.0
365	994.0	831.0	650.0	672.0	481.0
366	976.0	822.0	632.0	656.0	455.0
367	1034.0	856.0	651.0	664.0	465.0
368	1012.0	822.0	638.0	645.0	461.0
369	991.0	809.0	634.0	637.0	458.0
370	1039.0	854.0	663.0	666.0	477.0
371	955.0	794.0	620.0	618.0	451.0
372	1049.0	880.0	689.0	687.0	508.0
373	1009.0	861.0	673.0	655.0	497.0
374	1063.0	901.0	703.0	679.0	508.0
375	1028.0	855.0	672.0	658.0	481.0
376	987.0	819.0	643.0	641.0	464.0
377	1030.0	849.0	665.0	666.0	479.0
378	979.0	804.0	633.0	631.0	458.0
379	991.0	816.0	648.0	639.0	473.0
380	988.0	818.0	661.0	643.0	490.0
381	1054.0	868.0	707.0	685.0	506.0
382	1108.0	907.0	720.0	715.0	510.0
383	1054.0	861.0	679.0	683.0	482.0
384	1117.0	917.0	719.0	727.0	514.0
385	1076.0	882.0	690.0	697.0	494.0
386	1004.0	821.0	640.0	649.0	462.0
387	1007.0	825.0	644.0	654.0	466.0
388	996.0	818.0	644.0	658.0	463.0
389	988.0	813.0	631.0	656.0	453.0
390	1105.0	901.0	696.0	713.0	492.0
391	1219.0	979.0	749.0	757.0	533.0
392	1021.0	837.0	650.0	654.0	470.0
393	1017.0	838.0	652.0	654.0	469.0
394	975.0	805.0	623.0	623.0	445.0
395	1038.0	861.0	659.0	659.0	476.0
396	1004.0	843.0	651.0	648.0	471.0
397	952.0	805.0	617.0	614.0	444.0
398	963.0	806.0	620.0	620.0	448.0
399	1059.0	874.0	682.0	682.0	487.0
400	1038.0	860.0	673.0	678.0	485.0
401	1035.0	854.0	671.0	680.0	485.0
402	984.0	804.0	634.0	642.0	457.0
403	1029.0	829.0	665.0	663.0	475.0
404	1014.0	826.0	666.0	660.0	483.0
405	998.0	817.0	652.0	648.0	464.0
406	974.0	798.0	625.0	625.0	445.0
407	1025.0	842.0	655.0	656.0	468.0
408	1109.0	920.0	713.0	716.0	510.0
409	1007.0	838.0	647.0	650.0	462.0
410	1045.0	868.0	667.0	672.0	471.0
411	1019.0	844.0	648.0	658.0	461.0
412	1015.0	841.0	652.0	669.0	469.0
413	1038.0	855.0	665.0	693.0	477.0
414	1029.0	840.0	652.0	696.0	466.0
415	1071.0	864.0	676.0	746.0	486.0
416	1230.0	977.0	768.0	885.0	553.0
417	1318.0	1019.0	800.0	904.0	571.0
418	1155.0	836.0	656.0	687.0	471.0
419	1143.0	812.0	636.0	650.0	456.0
420	1090.0	862.0	671.0	679.0	484.0
421	1237.0	1024.0	779.0	788.0	553.0
422	1012.0	869.0	640.0	651.0	455.0
423	1030.0	922.0	653.0	662.0	463.0
424	1034.0	991.0	661.0	668.0	475.0
425	1086.0	1018.0	694.0	702.0	497.0
426	999.0	855.0	637.0	644.0	457.0
427	1023.0	854.0	657.0	656.0	474.0
428	1006.0	835.0	661.0	652.0	490.0
429	981.0	812.0	662.0	637.0	491.0
430	1007.0	830.0	697.0	650.0	521.0
431	1080.0	876.0	788.0	691.0	584.0
432	1058.0	872.0	799.0	688.0	575.0
433	987.0	816.0	679.0	643.0	475.0
434	1065.0	875.0	693.0	690.0	491.0
435	1053.0	863.0	679.0	686.0	482.0
436	1042.0	856.0	673.0	680.0	484.0
437	1033.0	848.0	665.0	670.0	478.0
438	1000.0	819.0	637.0	643.0	454.0
439	1054.0	862.0	671.0	679.0	478.0
440	991.0	820.0	641.0	650.0	465.0
441	983.0	811.0	633.0	634.0	454.0
442	1013.0	834.0	646.0	647.0	462.0
443	1008.0	834.0	644.0	647.0	459.0
444	1043.0	867.0	673.0	680.0	485.0
445	1081.0	893.0	694.0	701.0	497.0
446	994.0	818.0	635.0	644.0	454.0
447	1074.0	889.0	689.0	692.0	491.0
448	1043.0	864.0	673.0	675.0	485.0
449	975.0	803.0	632.0	633.0	459.0
450	1010.0	827.0	652.0	653.0	468.0
451	1000.0	821.0	646.0	650.0	463.0
452	980.0	809.0	635.0	646.0	458.0
453	1014.0	838.0	654.0	667.0	470.0
454	1039.0	852.0	662.0	677.0	473.0
455	1013.0	829.0	648.0	659.0	461.0
456	1035.0	851.0	665.0	677.0	475.0
457	1056.0	865.0	672.0	693.0	480.0
458	983.0	806.0	624.0	647.0	446.0
459	982.0	806.0	625.0	641.0	449.0
460	1116.0	918.0	713.0	733.0	514.0
461	1103.0	908.0	707.0	733.0	507.0
462	1012.0	830.0	639.0	653.0	457.0
463	1030.0	836.0	644.0	650.0	460.0
464	1027.0	842.0	653.0	658.0	475.0
465	1098.0	913.0	706.0	709.0	506.0
466	971.0	810.0	625.0	630.0	453.0
467	971.0	810.0	629.0	637.0	454.0
468	1023.0	859.0	667.0	677.0	486.0
469	988.0	836.0	643.0	647.0	467.0
470	1056.0	871.0	676.0	682.0	486.0
471	1006.0	824.0	648.0	653.0	467.0
472	1008.0	827.0	653.0	656.0	481.0
473	997.0	820.0	653.0	653.0	477.0
474	1016.0	838.0	661.0	666.0	475.0
475	1021.0	843.0	662.0	664.0	482.0
476	1049.0	871.0	695.0	689.0	505.0
477	1036.0	857.0	678.0	675.0	481.0
478	1018.0	839.0	649.0	654.0	462.0
479	997.0	823.0	638.0	645.0	457.0
480	1047.0	865.0	675.0	684.0	484.0
481	1034.0	857.0	667.0	684.0	481.0
482	1143.0	943.0	729.0	750.0	525.0
483	996.0	818.0	642.0	662.0	466.0
484	1015.0	832.0	655.0	683.0	475.0
485	1010.0	824.0	647.0	687.0	467.0
486	1057.0	854.0	669.0	732.0	481.0
487	1076.0	863.0	674.0	728.0	483.0
488	1052.0	834.0	652.0	670.0	478.0
489	1058.0	842.0	656.0	659.0	476.0
490	1035.0	855.0	657.0	665.0	472.0
491	1023.0	858.0	660.0	666.0	474.0
492	1091.0	920.0	706.0	705.0	506.0
493	1021.0	874.0	658.0	659.0	472.0
494	1018.0	893.0	650.0	660.0	464.0
495	1049.0	908.0	672.0	682.0	485.0
496	995.0	836.0	649.0	657.0	476.0
497	1059.0	874.0	695.0	700.0	507.0
498	1041.0	860.0	682.0	688.0	494.0
499	1046.0	861.0	686.0	690.0	504.0
500	1072.0	877.0	712.0	710.0	532.0
501	1026.0	838.0	700.0	674.0	525.0
502	1036.0	845.0	712.0	670.0	505.0
503	1062.0	873.0	698.0	689.0	491.0
504	1034.0	857.0	672.0	683.0	487.0
505	1025.0	854.0	665.0	682.0	482.0
506	982.0	817.0	633.0	655.0	455.0
507	1016.0	845.0	649.0	669.0	465.0
508	1151.0	952.0	731.0	746.0	525.0
509	1026.0	848.0	656.0	664.0	479.0
510	1022.0	842.0	656.0	655.0	473.0
511	1053.0	870.0	677.0	679.0	489.0
512	1068.0	886.0	696.0	696.0	509.0
513	1077.0	899.0	705.0	706.0	514.0
514	977.0	820.0	639.0	642.0	466.0
515	993.0	824.0	648.0	654.0	472.0
516	1035.0	855.0	675.0	689.0	490.0
517	1009.0	828.0	654.0	695.0	474.0
518	1012.0	823.0	647.0	731.0	468.0
519	1005.0	809.0	637.0	799.0	462.0
520	1051.0	827.0	655.0	959.0	485.0
521	1133.0	852.0	678.0	919.0	497.0
522	1233.0	841.0	663.0	735.0	476.0
523	1236.0	828.0	644.0	674.0	462.0
524	1096.0	849.0	655.0	671.0	471.0
525	1033.0	865.0	651.0	663.0	469.0
526	1061.0	932.0	670.0	687.0	477.0
527	1070.0	1012.0	683.0	702.0	490.0
528	977.0	1074.0	633.0	656.0	464.0
529	1073.0	1120.0	691.0	708.0	504.0
530	1047.0	931.0	673.0	679.0	489.0
531	1075.0	903.0	693.0	696.0	505.0
532	1095.0	911.0	726.0	724.0	547.0
533	1069.0	883.0	735.0	710.0	570.0
534	1061.0	875.0	770.0	698.0	635.0
535	1034.0	852.0	858.0	677.0	737.0
536	1059.0	881.0	949.0	696.0	669.0
537	1021.0	851.0	776.0	676.0	528.0
538	1026.0	849.0	694.0	680.0	495.0
539	998.0	825.0	655.0	658.0	469.0
540	1100.0	910.0	708.0	718.0	511.0
541	1076.0	897.0	696.0	705.0	505.0
542	1033.0	857.0	667.0	677.0	482.0
543	990.0	821.0	644.0	654.0	471.0
544	1001.0	830.0	661.0	670.0	483.0
545	1020.0	846.0	664.0	679.0	479.0
546	1032.0	856.0	662.0	690.0	478.0
547	984.0	815.0	636.0	662.0	466.0
548	1047.0	863.0	682.0	709.0	504.0
549	1055.0	864.0	686.0	714.0	500.0
550	993.0	812.0	639.0	673.0	462.0
551	1081.0	884.0	688.0	718.0	496.0
552	1035.0	847.0	663.0	681.0	487.0
553	1064.0	874.0	684.0	703.0	499.0
554	987.0	820.0	636.0	659.0	460.0
555	1008.0	841.0	647.0	670.0	468.0
556	1078.0	898.0	693.0	713.0	502.0
557	1053.0	882.0	676.0	702.0	495.0
558	1041.0	878.0	668.0	700.0	485.0
559	1010.0	845.0	651.0	689.0	475.0
