%Comentarios:
%Largo de la muestra: 13.0
%Ancho de la muestra: 5.0
%Espesor de la muestra: 0.5
%Dispositivos y canales utilizados: 
%	 Temperatura de la superior: USB TEMP AI
%		Canal: 1
%	 Temperatura de la muestra: USB TEMP AI
%		 Canal: 0
%	 Temperatura inferior: USB TEMP AI
%		 Canal: 2
%	 Extensometro: USB TEMP AI
%		 Canal: 3
%	 Celda de carga: USB TEMP AI
%		 Canal: 1
%
% Datos por segundo: 1
%
%Tiempo 	 Temperarura inferior 	 Temperatura de la muestra 	 Temperatura superior 	 Extensometro 	 Celda de carga 
%
43.8219997883	20.7520809174	20.1665267944	20.1989631653	-0.747990989685	18.1100559235
44.8579998016	20.7743396759	20.178604126	20.2249412537	-0.748004055023	18.1046700478
45.893999815	20.781785965	20.2184886932	20.2342414856	-0.747993326187	18.1075417995
46.9299998283	20.8086681366	20.2157268524	20.2592830658	-0.747986459732	18.1196045876
47.9670000076	20.7975540161	20.2305583954	20.2574291229	-0.748021745682	18.1059205532
49.003000021	20.8105010986	20.1925373077	20.2166347504	-0.7479804039	18.1029939651
50.0399999619	20.7706394196	20.1925086975	20.2193813324	-0.748008728027	18.121137619
51.0769999027	20.7455978394	20.172088623	20.1971092224	-0.748002815247	18.09004426
52.1099998951	20.7465248108	20.1785736084	20.1804256439	-0.747966384888	18.116465807
53.143999815	20.7493038177	20.1628189087	20.1943283081	-0.748009681702	18.1115472317
54.1789999008	20.7585659027	20.1767196655	20.2073040009	-0.7479783535	18.1066560745
55.2149999142	20.7724609375	20.1609649658	20.2212047577	-0.748026037216	18.1042516232
56.2559998035	20.7631950378	20.1637496948	20.186914444	-0.747970104218	18.0952382088
57.2919998169	20.7548332214	20.1702041626	20.1841068268	-0.748025178909	18.1059968472
58.3279998302	20.7529792786	20.1507453918	20.1905956268	-0.747972583771	18.1786155701
59.3650000095	20.7353591919	20.1711101532	20.1803760529	-0.748025608063	18.0934035778
60.4010000229	20.7177314758	20.1247444153	20.1488418579	-0.747891283035	18.1339836121
61.4369997978	20.7242126465	20.1349411011	20.1469631195	-0.74805393219	18.1074392796
62.4789998531	20.7019577026	20.148815155	20.1330604553	-0.747851705551	18.0669212341
63.5149998665	20.6973266602	20.121011734	20.1423282623	-0.74809513092	18.1598138809
64.5519998074	20.7038078308	20.1284255981	20.1376934052	-0.747872447968	18.0398547649
65.5879998207	20.708442688	20.1339855194	20.1534481049	-0.748088645935	18.1864404678
66.625	20.7102909088	20.1126689911	20.1321048737	-0.747854471207	18.0283069611
67.6579999924	20.6898860931	20.0829849243	20.1061248779	-0.74798617363	18.1338596344
68.6929998398	20.6611423492	20.0801753998	20.1228065491	-0.747990036011	18.1255125999
69.7289998531	20.687078476	20.1070518494	20.1237354279	-0.747895812988	18.0656433105
70.7630000114	20.6741104126	20.1154232025	20.1246910095	-0.748024082184	18.1588244438
71.7989997864	20.6889591217	20.1024475098	20.1580524445	-0.74786324501	18.0514717102
72.8349997997	20.6889591217	20.094078064	20.119102478	-0.748006772995	18.1337153912
73.8709998131	20.6944923401	20.0894432068	20.1228065491	-0.747944688797	18.0780506134
74.9069998264	20.6676235199	20.071811676	20.1116676331	-0.748005533218	18.1361472607
75.9440000057	20.6676025391	20.0829334259	20.1116676331	-0.747915029526	18.0894398689
76.9819998741	20.6509284973	20.0745925903	20.1107387543	-0.748005437851	18.1128585339
78.018999815	20.6583404541	20.0764465332	20.1144447327	-0.747914075851	18.1030082703
79.0559999943	20.6518573761	20.0671768188	20.1292743683	-0.74800567627	18.1076931953
80.0929999352	20.6694774628	20.0987129211	20.1172485352	-0.74790763855	18.0929648876
81.129999876	20.6806221008	20.1348876953	20.1330318451	-0.748004341125	18.0949568748
82.1669998169	20.6954460144	20.1070785522	20.1469364166	-0.747933006287	18.1329393387
83.2029998302	20.7065887451	20.114522934	20.1553020477	-0.747977256775	18.0830168724
84.2369999886	20.689912796	20.1237926483	20.1682777405	-0.747959804535	18.1305003166
85.2730000019	20.7038078308	20.1478881836	20.1580810547	-0.747944545746	18.0856752396
86.3099999428	20.7149276733	20.1404743195	20.1636447906	-0.747985076904	18.119969368
87.3479998112	20.7427406311	20.1321563721	20.1720104218	-0.747934246063	18.091789484
88.3839998245	20.733505249	20.1553535461	20.193353653	-0.747953367233	18.1285154819
89.4219999313	20.7594661713	20.1813259125	20.1961536407	-0.747958850861	18.0925250053
90.4599997997	20.77709198	20.1952571869	20.2008152008	-0.747975206375	18.1233084202
91.4979999065	20.7807979584	20.193403244	20.236032486	-0.747947311401	18.100823164
92.5369999409	20.764125824	20.1887683868	20.2100830078	-0.748012828827	18.1041753292
93.5749998093	20.774312973	20.17486763	20.2221298218	-0.747909402847	18.1352126598
94.6139998436	20.7548618317	20.1878433228	20.2193508148	-0.748009967804	18.0775213242
95.6519999504	20.7789459229	20.1906223297	20.1998901367	-0.747945404053	18.1255125999
96.6899998188	20.7817230225	20.1804256439	20.2128658295	-0.748006677628	18.0904364586
97.7279999256	20.7752418518	20.1887683868	20.2110443115	-0.747948122025	18.134264946
98.7649998665	20.7919425964	20.1962146759	20.2472133636	-0.747943592072	18.1133806705
99.8009998798	20.8188362122	20.2175559998	20.2666969299	-0.747976160049	18.0879771709
100.837999821	20.8355293274	20.2305583954	20.2509441376	-0.747946500778	18.1316542625
101.875	20.8170051575	20.2185058594	20.2564811707	-0.748024511337	18.0864858627
102.911999941	20.8021640778	20.2184886932	20.2370204926	-0.747866249084	18.1647455692
103.950999975	20.8105010986	20.2221927643	20.2305030823	-0.748059415817	18.0411803722
104.99000001	20.7984275818	20.2221927643	20.2425785065	-0.747855806351	18.1683182716
106.027999878	20.8355064392	20.2305583954	20.2592830658	-0.748047304153	18.0497062206
107.066999912	20.8188591003	20.2416763306	20.2620639801	-0.747833156586	18.1620597839
108.105999947	20.8262691498	20.259311676	20.2759933472	-0.748053646088	18.099552393
109.144999981	20.8577861786	20.283405304	20.2787742615	-0.747933721542	18.079328537
110.184999943	20.8531551361	20.2935714722	20.2592830658	-0.747962713242	18.1572985649
111.223999977	20.8429393768	20.2852077484	20.2416553497	-0.748020505905	18.0564451218
112.263999939	20.8086147308	20.2573776245	20.2212333679	-0.747876977921	18.1425631046
113.302999973	20.7909851074	20.2323265076	20.1989631653	-0.748048973083	18.100322485
114.338999987	20.7974700928	20.2082309723	20.1989631653	-0.747897720337	18.0935418606
115.375	20.7835769653	20.196182251	20.2063770294	-0.747997331619	18.1316137314
116.411000013	20.7705783844	20.1952285767	20.1989383698	-0.747950601578	18.0783867836
%
%
